grn_id,po_id,line_item_id,vendor_id,project_id,material_id,receipt_date,qty_delivered,qty_accepted,qty_rejected,grn_status,inspection_result,inspection_certificate,delivery_note_ref,storage_location,received_by,remarks,damage_flag,temperature_check,created_date
GRN-2024-0000591,PO-2020-0000721,PO-2020-0000721-L017,VND-000256,PRJ-2020-00989,MAT-00000642,2024-07-03,335,0,335,REJECTED,FAILED,,DN-975DPB,SITE-D-WAREHOUSE-SEC-02,Andrew Moss,,False,False,2024-07-03
GRN-2020-0000592,PO-2021-0000363,PO-2021-0000363-L002,VND-000118,PRJ-2023-00741,MAT-00000574,2020-09-09,213,213,0,RECEIVED,PASSED,CERT-16314854,DN-656NVK,SITE-C-WAREHOUSE-SEC-02,Kelly Liu,,False,False,2020-09-09
GRN-2024-0000593,PO-2019-0000441,PO-2019-0000441-L019,VND-000251,PRJ-2022-00017,MAT-00000901,2024-02-02,414,414,0,ACCEPTED,PASSED,CERT-40425851,DN-081CDC,SITE-C-WAREHOUSE-SEC-04,Danielle Medina,Newspaper might piece.,False,False,2024-02-02
GRN-2021-0000594,PO-2021-0000455,PO-2021-0000455-L004,VND-000323,PRJ-2020-00142,MAT-00000335,2021-03-19,137,0,137,REJECTED,FAILED,,DN-034CZT,SITE-E-WAREHOUSE-SEC-05,Donna Jackson,,False,False,2021-03-19
GRN-2022-0000595,PO-2019-0000829,PO-2019-0000829-L002,VND-000250,PRJ-2022-00859,MAT-00000748,2022-11-09,313,313,0,RECEIVED,PASSED,CERT-24148036,DN-490SHJ,SITE-A-WAREHOUSE-SEC-05,Matthew Davis,,False,False,2022-11-09
GRN-2021-0000596,PO-2019-0000441,PO-2019-0000441-L017,VND-000251,PRJ-2022-00017,MAT-00000528,2021-02-20,256,188,68,PARTIALLY_ACCEPTED,PASSED,CERT-28491507,DN-812XLS,SITE-B-WAREHOUSE-SEC-06,Jenna Morris,Condition opportunity Republican.,False,False,2021-02-20
GRN-2025-0000597,PO-2020-0000621,PO-2020-0000621-L004,VND-000323,PRJ-2019-00242,MAT-00000395,2025-09-16,147,147,0,ACCEPTED,PASSED,CERT-65701512,DN-371QUS,SITE-B-WAREHOUSE-SEC-01,Michelle Martin,,False,False,2025-09-16
GRN-2025-0000598,PO-2023-0000134,PO-2023-0000134-L002,VND-000997,PRJ-2022-00345,MAT-00000655,2025-08-23,212,105,107,PARTIALLY_ACCEPTED,PASSED,CERT-13994712,DN-111TCO,SITE-E-WAREHOUSE-SEC-06,Joseph Cruz,,False,False,2025-08-23
GRN-2023-0000599,PO-2020-0000205,PO-2020-0000205-L002,VND-000346,PRJ-2021-00089,MAT-00000958,2023-03-26,396,396,0,ACCEPTED,PASSED,CERT-14978636,DN-892YJY,SITE-D-WAREHOUSE-SEC-01,Christopher Rogers,,False,False,2023-03-26
GRN-2019-0000600,PO-2023-0000615,PO-2023-0000615-L003,VND-000952,PRJ-2023-00176,MAT-00000194,2019-08-03,152,152,0,ACCEPTED,PASSED,CERT-50845544,DN-222LXT,SITE-D-WAREHOUSE-SEC-06,Eric Cross,,False,False,2019-08-03
GRN-2025-0000601,PO-2023-0000916,PO-2023-0000916-L019,VND-000533,PRJ-2024-00810,MAT-00000813,2025-08-17,207,207,0,RECEIVED,PASSED,CERT-92971716,DN-742HIM,SITE-B-WAREHOUSE-SEC-05,Preston Smith,,False,False,2025-08-17
GRN-2025-0000602,PO-2019-0000042,PO-2019-0000042-L003,VND-000399,PRJ-2023-00205,MAT-00000079,2025-10-03,19,19,0,ACCEPTED,PASSED,CERT-26912191,DN-778ZAM,SITE-C-WAREHOUSE-SEC-04,Cynthia Chapman,,False,False,2025-10-03
GRN-2023-0000603,PO-2023-0000100,PO-2023-0000100-L012,VND-000093,PRJ-2019-00462,MAT-00000497,2023-01-15,12,12,0,ACCEPTED,PASSED,CERT-50794416,DN-776CFM,SITE-E-WAREHOUSE-SEC-05,Dana Kelley,,False,False,2023-01-15
GRN-2019-0000604,PO-2024-0000780,PO-2024-0000780-L014,VND-000668,PRJ-2022-00070,MAT-00000275,2019-11-30,25,25,0,ACCEPTED,PASSED,CERT-10699730,DN-983DLJ,SITE-A-WAREHOUSE-SEC-04,Gregory Thomas,,False,False,2019-11-30
GRN-2023-0000605,PO-2020-0000540,PO-2020-0000540-L003,VND-000548,PRJ-2020-00441,MAT-00000024,2023-11-01,433,433,0,ACCEPTED,PASSED,CERT-99512805,DN-099TVF,SITE-B-WAREHOUSE-SEC-03,Jason Thompson,,False,False,2023-11-01
GRN-2024-0000606,PO-2023-0000321,PO-2023-0000321-L003,VND-000371,PRJ-2020-00630,MAT-00000079,2024-04-08,299,299,0,ACCEPTED,PASSED,CERT-67135430,DN-499KYJ,SITE-C-WAREHOUSE-SEC-04,Jesse Riley,,False,True,2024-04-08
GRN-2020-0000607,PO-2019-0000390,PO-2019-0000390-L004,VND-000999,PRJ-2023-00587,MAT-00000740,2020-10-28,207,207,0,ACCEPTED,PASSED,CERT-45392370,DN-014UXY,SITE-E-WAREHOUSE-SEC-05,Olivia Bridges,,False,False,2020-10-28
GRN-2024-0000608,PO-2024-0000158,PO-2024-0000158-L010,VND-000621,PRJ-2023-00805,MAT-00000010,2024-03-14,84,84,0,ACCEPTED,PASSED,CERT-71433172,DN-147IHS,SITE-E-WAREHOUSE-SEC-02,Erin Gutierrez,Receive partner body role.,False,False,2024-03-14
GRN-2019-0000609,PO-2024-0000334,PO-2024-0000334-L005,VND-000933,PRJ-2021-00955,MAT-00000801,2019-07-09,484,287,197,PARTIALLY_ACCEPTED,FAILED,,DN-817USM,SITE-A-WAREHOUSE-SEC-05,Victoria Mitchell,Summer employee offer perhaps until pass.,False,False,2019-07-09
GRN-2023-0000610,PO-2019-0000441,PO-2019-0000441-L013,VND-000251,PRJ-2022-00017,MAT-00000547,2023-01-15,249,249,0,ACCEPTED,PASSED,CERT-66607262,DN-787FZL,SITE-B-WAREHOUSE-SEC-02,Crystal Roberts,Ability agency personal brother.,False,False,2023-01-15
GRN-2020-0000611,PO-2023-0000098,PO-2023-0000098-L002,VND-000778,PRJ-2020-00453,MAT-00000012,2020-02-04,179,179,0,RECEIVED,PASSED,CERT-51567482,DN-396ACV,SITE-A-WAREHOUSE-SEC-04,Robert Lewis,,False,False,2020-02-04
GRN-2022-0000612,PO-2024-0000780,PO-2024-0000780-L007,VND-000668,PRJ-2022-00070,MAT-00000566,2022-08-19,259,236,23,PARTIALLY_ACCEPTED,FAILED,,DN-344YET,SITE-D-WAREHOUSE-SEC-02,Joshua Wang,,False,False,2022-08-19
GRN-2022-0000613,PO-2021-0000165,PO-2021-0000165-L002,VND-000915,PRJ-2020-00658,MAT-00000622,2022-12-10,491,491,0,ACCEPTED,PASSED,CERT-21882280,DN-155ZUK,SITE-D-WAREHOUSE-SEC-06,Alyssa Thompson,,False,False,2022-12-10
GRN-2025-0000614,PO-2020-0000621,PO-2020-0000621-L007,VND-000323,PRJ-2019-00242,MAT-00000991,2025-02-13,287,287,0,RECEIVED,PASSED,CERT-17096679,DN-557EZC,SITE-B-WAREHOUSE-SEC-05,Karen Burton,,False,False,2025-02-13
GRN-2023-0000615,PO-2024-0000437,PO-2024-0000437-L008,VND-000237,PRJ-2020-00759,MAT-00000448,2023-01-10,493,493,0,ACCEPTED,PASSED,CERT-87786253,DN-857YAV,SITE-C-WAREHOUSE-SEC-02,Joseph Cunningham,,False,False,2023-01-10
GRN-2022-0000616,PO-2019-0000889,PO-2019-0000889-L013,VND-000735,PRJ-2023-00248,MAT-00000526,2022-04-03,224,224,0,RECEIVED,FAILED,,DN-588BNK,SITE-D-WAREHOUSE-SEC-01,Rebecca Barron,,False,False,2022-04-03
GRN-2019-0000617,PO-2023-0000100,PO-2023-0000100-L001,VND-000093,PRJ-2019-00462,MAT-00000626,2019-03-20,46,46,0,INSPECTED,PASSED,CERT-17907267,DN-512RBV,SITE-C-WAREHOUSE-SEC-04,Miss Sarah Duncan,,False,True,2019-03-20
GRN-2019-0000618,PO-2022-0000564,PO-2022-0000564-L016,VND-000987,PRJ-2021-00692,MAT-00000169,2019-05-13,166,166,0,ACCEPTED,PASSED,CERT-42161649,DN-629HYW,SITE-D-WAREHOUSE-SEC-01,Scott Mckinney,,False,False,2019-05-13
GRN-2025-0000619,PO-2020-0000751,PO-2020-0000751-L010,VND-000345,PRJ-2023-00480,MAT-00000290,2025-10-11,238,238,0,RECEIVED,PASSED,CERT-64692890,DN-461FPX,SITE-D-WAREHOUSE-SEC-01,Trevor Robinson,,False,True,2025-10-11
GRN-2023-0000620,PO-2019-0000829,PO-2019-0000829-L003,VND-000250,PRJ-2022-00859,MAT-00000573,2023-06-05,334,65,269,PARTIALLY_ACCEPTED,PASSED,CERT-95335496,DN-421XYC,SITE-E-WAREHOUSE-SEC-04,Susan Wallace,,False,False,2023-06-05
GRN-2023-0000621,PO-2021-0000413,PO-2021-0000413-L009,VND-000938,PRJ-2019-00841,MAT-00000739,2023-10-12,467,467,0,ACCEPTED,PASSED,CERT-72364542,DN-078JMV,SITE-D-WAREHOUSE-SEC-01,Morgan Mills,,False,False,2023-10-12
GRN-2020-0000622,PO-2024-0000655,PO-2024-0000655-L001,VND-000477,PRJ-2023-00675,MAT-00000026,2020-12-14,129,129,0,INSPECTED,PASSED,CERT-38555376,DN-521HRI,SITE-D-WAREHOUSE-SEC-03,Andrew Hughes,,False,True,2020-12-14
GRN-2024-0000623,PO-2023-0000134,PO-2023-0000134-L006,VND-000997,PRJ-2022-00345,MAT-00000156,2024-03-12,63,63,0,ACCEPTED,PASSED,CERT-38299831,DN-810TCR,SITE-E-WAREHOUSE-SEC-03,Shelby Cook,,False,False,2024-03-12
GRN-2024-0000624,PO-2020-0000205,PO-2020-0000205-L004,VND-000346,PRJ-2021-00089,MAT-00000129,2024-12-05,140,63,77,PARTIALLY_ACCEPTED,PASSED,CERT-90465362,DN-018XQV,SITE-C-WAREHOUSE-SEC-03,Kenneth Collins,,False,False,2024-12-05
GRN-2019-0000625,PO-2021-0000140,PO-2021-0000140-L016,VND-000799,PRJ-2023-00220,MAT-00000784,2019-10-12,212,212,0,ACCEPTED,PASSED,CERT-97120361,DN-353MSR,SITE-D-WAREHOUSE-SEC-04,Patricia Lambert,,False,False,2019-10-12
GRN-2025-0000626,PO-2024-0000945,PO-2024-0000945-L001,VND-000459,PRJ-2022-00863,MAT-00000925,2025-11-04,193,0,193,RETURNED,PASSED,CERT-11131640,DN-422RHA,SITE-C-WAREHOUSE-SEC-04,Kristin Garcia,Go five center region exist each.,False,False,2025-11-04
GRN-2019-0000627,PO-2024-0000471,PO-2024-0000471-L014,VND-000102,PRJ-2019-00614,MAT-00000206,2019-07-03,364,364,0,ACCEPTED,PASSED,CERT-93917830,DN-149VIC,SITE-B-WAREHOUSE-SEC-01,Allen Berger,,False,False,2019-07-03
GRN-2022-0000628,PO-2019-0000829,PO-2019-0000829-L007,VND-000250,PRJ-2022-00859,MAT-00000825,2022-11-07,362,0,362,REJECTED,FAILED,,DN-016DFB,SITE-B-WAREHOUSE-SEC-01,Michael Vance,,False,False,2022-11-07
GRN-2023-0000629,PO-2020-0000751,PO-2020-0000751-L006,VND-000345,PRJ-2023-00480,MAT-00000925,2023-12-11,290,290,0,ACCEPTED,PASSED,CERT-88942114,DN-795TVM,SITE-E-WAREHOUSE-SEC-05,Megan Ferguson,Nothing behavior sort recognize best.,False,False,2023-12-11
GRN-2023-0000630,PO-2020-0000778,PO-2020-0000778-L007,VND-000881,PRJ-2022-00400,MAT-00000739,2023-01-12,99,87,12,PARTIALLY_ACCEPTED,PASSED,CERT-85177493,DN-477OOJ,SITE-E-WAREHOUSE-SEC-05,Lisa Durham,,True,False,2023-01-12
GRN-2024-0000631,PO-2020-0000205,PO-2020-0000205-L001,VND-000346,PRJ-2021-00089,MAT-00000313,2024-07-27,433,433,0,ACCEPTED,PASSED,CERT-72624210,DN-625YUD,SITE-C-WAREHOUSE-SEC-01,Mr. Brian Mendoza,,False,True,2024-07-27
GRN-2024-0000632,PO-2024-0000471,PO-2024-0000471-L017,VND-000102,PRJ-2019-00614,MAT-00000434,2024-01-03,162,162,0,ACCEPTED,PASSED,CERT-86748329,DN-245MKI,SITE-D-WAREHOUSE-SEC-02,Jennifer Klein,,False,False,2024-01-03
GRN-2024-0000633,PO-2023-0000011,PO-2023-0000011-L001,VND-000501,PRJ-2023-00246,MAT-00000536,2024-06-08,169,169,0,INSPECTED,PASSED,CERT-13741017,DN-158PEY,SITE-A-WAREHOUSE-SEC-06,Joel Garza,,False,False,2024-06-08
GRN-2024-0000634,PO-2024-0000158,PO-2024-0000158-L014,VND-000621,PRJ-2023-00805,MAT-00000713,2024-06-23,123,123,0,RECEIVED,PASSED,CERT-41775196,DN-393JKE,SITE-A-WAREHOUSE-SEC-03,Glen Cervantes,,False,False,2024-06-23
GRN-2025-0000635,PO-2020-0000586,PO-2020-0000586-L010,VND-000582,PRJ-2021-00031,MAT-00000975,2025-01-18,32,32,0,RECEIVED,FAILED,,DN-966KYV,SITE-D-WAREHOUSE-SEC-03,Cynthia Bates,,False,True,2025-01-18
GRN-2025-0000636,PO-2024-0000162,PO-2024-0000162-L009,VND-000462,PRJ-2023-00390,MAT-00000014,2025-12-13,53,53,0,ACCEPTED,PASSED,CERT-61198088,DN-197HLM,SITE-A-WAREHOUSE-SEC-05,Justin Short,,False,False,2025-12-13
GRN-2025-0000637,PO-2021-0000140,PO-2021-0000140-L006,VND-000799,PRJ-2023-00220,MAT-00000111,2025-08-08,238,238,0,ACCEPTED,PASSED,CERT-97365194,DN-246EMG,SITE-E-WAREHOUSE-SEC-05,Linda Wilkins,,False,False,2025-08-08
GRN-2021-0000638,PO-2019-0000889,PO-2019-0000889-L011,VND-000735,PRJ-2023-00248,MAT-00000030,2021-10-31,35,35,0,ACCEPTED,PASSED,CERT-78303134,DN-570FNI,SITE-B-WAREHOUSE-SEC-05,Stephanie Fields,,False,False,2021-10-31
GRN-2022-0000639,PO-2023-0000098,PO-2023-0000098-L005,VND-000778,PRJ-2020-00453,MAT-00000080,2022-10-27,160,160,0,RECEIVED,CONDITIONAL,CERT-58015538,DN-022CIS,SITE-D-WAREHOUSE-SEC-05,Kenneth Gonzalez,,False,False,2022-10-27
GRN-2020-0000640,PO-2020-0000488,PO-2020-0000488-L016,VND-000150,PRJ-2024-00779,MAT-00000135,2020-09-22,5,5,0,ACCEPTED,PASSED,CERT-17693044,DN-549YRT,SITE-E-WAREHOUSE-SEC-06,Taylor Robbins,,False,False,2020-09-22
GRN-2019-0000641,PO-2020-0000323,PO-2020-0000323-L016,VND-000846,PRJ-2022-00110,MAT-00000547,2019-02-05,104,104,0,ACCEPTED,PASSED,CERT-72733686,DN-519ANG,SITE-C-WAREHOUSE-SEC-02,Cameron Phillips,,False,False,2019-02-05
GRN-2021-0000642,PO-2024-0000305,PO-2024-0000305-L026,VND-000947,PRJ-2019-00676,MAT-00000574,2021-01-22,449,449,0,RECEIVED,FAILED,,DN-580ATJ,SITE-D-WAREHOUSE-SEC-02,Heather Callahan,,False,False,2021-01-22
GRN-2020-0000643,PO-2019-0000791,PO-2019-0000791-L013,VND-000924,PRJ-2020-00142,MAT-00000043,2020-07-11,414,379,35,PARTIALLY_ACCEPTED,PASSED,CERT-10902666,DN-036SLZ,SITE-B-WAREHOUSE-SEC-04,Michelle Sullivan,,False,True,2020-07-11
GRN-2019-0000644,PO-2019-0000441,PO-2019-0000441-L002,VND-000251,PRJ-2022-00017,MAT-00000360,2019-07-04,392,392,0,ACCEPTED,PASSED,CERT-48131375,DN-683QLE,SITE-A-WAREHOUSE-SEC-01,Justin Bridges,,False,False,2019-07-04
GRN-2021-0000645,PO-2024-0000287,PO-2024-0000287-L004,VND-000734,PRJ-2024-00850,MAT-00000182,2021-05-15,432,432,0,RECEIVED,PASSED,CERT-28420515,DN-562SQI,SITE-A-WAREHOUSE-SEC-01,Benjamin Smith,,False,False,2021-05-15
GRN-2020-0000646,PO-2020-0000051,PO-2020-0000051-L007,VND-000196,PRJ-2019-00654,MAT-00000434,2020-09-26,88,88,0,ACCEPTED,PASSED,CERT-18774822,DN-762FIP,SITE-E-WAREHOUSE-SEC-04,Shannon English,Us perhaps lawyer interest star his.,False,False,2020-09-26
GRN-2020-0000647,PO-2023-0000474,PO-2023-0000474-L005,VND-000440,PRJ-2023-00702,MAT-00000159,2020-11-21,220,220,0,ACCEPTED,PASSED,CERT-88829544,DN-326MAK,SITE-B-WAREHOUSE-SEC-01,Dr. Michael Adams DVM,,False,False,2020-11-21
GRN-2021-0000648,PO-2020-0000507,PO-2020-0000507-L003,VND-000415,PRJ-2020-00309,MAT-00000898,2021-09-18,436,0,436,REJECTED,FAILED,,DN-950CKE,SITE-E-WAREHOUSE-SEC-04,Ashley Olson,Center rule worker.,False,False,2021-09-18
GRN-2019-0000649,PO-2021-0000413,PO-2021-0000413-L008,VND-000938,PRJ-2019-00841,MAT-00000802,2019-07-11,261,261,0,ACCEPTED,PASSED,CERT-53194369,DN-478FHN,SITE-D-WAREHOUSE-SEC-05,John Harmon,,False,False,2019-07-11
GRN-2022-0000650,PO-2019-0000390,PO-2019-0000390-L002,VND-000999,PRJ-2023-00587,MAT-00000044,2022-11-29,299,0,299,REJECTED,FAILED,,DN-189TND,SITE-A-WAREHOUSE-SEC-02,Kimberly Smith,,False,False,2022-11-29
GRN-2021-0000651,PO-2019-0000441,PO-2019-0000441-L022,VND-000251,PRJ-2022-00017,MAT-00000662,2021-05-11,192,0,192,REJECTED,FAILED,,DN-787KUV,SITE-E-WAREHOUSE-SEC-01,Tyler Yates,Cold reason our fight.,False,False,2021-05-11
GRN-2023-0000652,PO-2019-0000692,PO-2019-0000692-L004,VND-000021,PRJ-2020-00812,MAT-00000713,2023-08-10,240,240,0,ACCEPTED,PASSED,CERT-52549761,DN-940OEL,SITE-D-WAREHOUSE-SEC-03,Anthony Mooney,,True,False,2023-08-10
GRN-2021-0000653,PO-2021-0000600,PO-2021-0000600-L006,VND-000537,PRJ-2023-00582,MAT-00000443,2021-09-20,257,257,0,INSPECTED,PASSED,CERT-47101128,DN-904FFI,SITE-E-WAREHOUSE-SEC-06,Sarah Ramirez,,False,True,2021-09-20
GRN-2019-0000654,PO-2023-0000100,PO-2023-0000100-L006,VND-000093,PRJ-2019-00462,MAT-00000179,2019-12-16,155,155,0,ACCEPTED,PASSED,CERT-28503943,DN-294RQA,SITE-C-WAREHOUSE-SEC-02,Lindsey Kent,,False,False,2019-12-16
GRN-2021-0000655,PO-2020-0000225,PO-2020-0000225-L003,VND-000397,PRJ-2020-00663,MAT-00000225,2021-07-27,207,207,0,ACCEPTED,PASSED,CERT-97790612,DN-275ZLQ,SITE-E-WAREHOUSE-SEC-06,Cynthia White,,False,False,2021-07-27
GRN-2022-0000656,PO-2019-0000791,PO-2019-0000791-L002,VND-000924,PRJ-2020-00142,MAT-00000804,2022-10-28,265,265,0,ACCEPTED,PASSED,CERT-71928212,DN-805FJM,SITE-E-WAREHOUSE-SEC-04,Brittany Crawford,,False,False,2022-10-28
GRN-2022-0000657,PO-2020-0000621,PO-2020-0000621-L005,VND-000323,PRJ-2019-00242,MAT-00000967,2022-10-13,437,437,0,ACCEPTED,PASSED,CERT-27226260,DN-663QCU,SITE-A-WAREHOUSE-SEC-03,Christine Navarro,,False,False,2022-10-13
GRN-2024-0000658,PO-2024-0000780,PO-2024-0000780-L007,VND-000668,PRJ-2022-00070,MAT-00000566,2024-07-25,386,386,0,ACCEPTED,PASSED,CERT-13119198,DN-504WHD,SITE-E-WAREHOUSE-SEC-03,James Turner,,True,False,2024-07-25
GRN-2021-0000659,PO-2020-0000920,PO-2020-0000920-L001,VND-000062,PRJ-2023-00799,MAT-00000176,2021-07-20,444,444,0,ACCEPTED,PASSED,CERT-18550910,DN-836RTY,SITE-D-WAREHOUSE-SEC-02,Charles Berg,,False,False,2021-07-20
GRN-2023-0000660,PO-2019-0000829,PO-2019-0000829-L002,VND-000250,PRJ-2022-00859,MAT-00000748,2023-12-12,54,54,0,RECEIVED,PASSED,CERT-90982133,DN-047YRU,SITE-E-WAREHOUSE-SEC-02,Melanie Williams,,False,True,2023-12-12
GRN-2022-0000661,PO-2022-0000564,PO-2022-0000564-L001,VND-000987,PRJ-2021-00692,MAT-00000063,2022-01-30,233,233,0,ACCEPTED,PASSED,CERT-53858604,DN-856NPR,SITE-C-WAREHOUSE-SEC-05,Derek Garcia,,False,False,2022-01-30
GRN-2019-0000662,PO-2020-0000849,PO-2020-0000849-L006,VND-000308,PRJ-2022-00006,MAT-00000381,2019-04-16,490,490,0,RECEIVED,PASSED,CERT-99226958,DN-967XRV,SITE-B-WAREHOUSE-SEC-02,Michael Townsend,,False,False,2019-04-16
GRN-2023-0000663,PO-2022-0000209,PO-2022-0000209-L006,VND-000664,PRJ-2024-00085,MAT-00000599,2023-03-15,4,4,0,INSPECTED,PASSED,CERT-91181404,DN-852UJA,SITE-D-WAREHOUSE-SEC-01,Sandra Smith,,False,False,2023-03-15
GRN-2022-0000664,PO-2020-0000488,PO-2020-0000488-L007,VND-000150,PRJ-2024-00779,MAT-00000540,2022-08-22,331,331,0,RECEIVED,PASSED,CERT-49922892,DN-181RCW,SITE-C-WAREHOUSE-SEC-06,Douglas Lee,,False,False,2022-08-22
GRN-2022-0000665,PO-2020-0000507,PO-2020-0000507-L005,VND-000415,PRJ-2020-00309,MAT-00000352,2022-12-04,197,197,0,ACCEPTED,PASSED,CERT-62821563,DN-091DMQ,SITE-B-WAREHOUSE-SEC-06,Claire Greene,,True,False,2022-12-04
GRN-2020-0000666,PO-2023-0000916,PO-2023-0000916-L013,VND-000533,PRJ-2024-00810,MAT-00000403,2020-12-23,35,35,0,ACCEPTED,PASSED,CERT-84198767,DN-111MIY,SITE-B-WAREHOUSE-SEC-04,Stephanie Knight,To receive education level.,False,False,2020-12-23
GRN-2023-0000667,PO-2020-0000621,PO-2020-0000621-L001,VND-000323,PRJ-2019-00242,MAT-00000074,2023-09-17,107,107,0,INSPECTED,PASSED,CERT-95747226,DN-174XBS,SITE-A-WAREHOUSE-SEC-04,Patricia Morris,,False,False,2023-09-17
GRN-2024-0000668,PO-2020-0000715,PO-2020-0000715-L009,VND-000130,PRJ-2020-00699,MAT-00000871,2024-12-29,59,59,0,RECEIVED,PASSED,CERT-72309982,DN-214XDY,SITE-B-WAREHOUSE-SEC-03,Zachary Scott,,False,False,2024-12-29
GRN-2020-0000669,PO-2020-0000721,PO-2020-0000721-L019,VND-000256,PRJ-2020-00989,MAT-00000802,2020-03-28,431,83,348,PARTIALLY_ACCEPTED,PASSED,CERT-49479427,DN-427EFM,SITE-A-WAREHOUSE-SEC-05,Cassandra Vasquez,Music issue pass.,False,False,2020-03-28
GRN-2024-0000670,PO-2019-0000439,PO-2019-0000439-L006,VND-000711,PRJ-2023-00346,MAT-00000621,2024-04-20,92,92,0,ACCEPTED,PASSED,CERT-69332039,DN-174GCE,SITE-A-WAREHOUSE-SEC-06,Nicholas Waters,,False,False,2024-04-20
GRN-2024-0000671,PO-2019-0000042,PO-2019-0000042-L017,VND-000399,PRJ-2023-00205,MAT-00000019,2024-08-15,158,158,0,ACCEPTED,PASSED,CERT-60653170,DN-072POA,SITE-A-WAREHOUSE-SEC-05,Mary Adams,,False,False,2024-08-15
GRN-2020-0000672,PO-2022-0000209,PO-2022-0000209-L003,VND-000664,PRJ-2024-00085,MAT-00000931,2020-04-08,173,0,173,RETURNED,CONDITIONAL,CERT-22965862,DN-569AGT,SITE-A-WAREHOUSE-SEC-02,Katherine Graham,,False,False,2020-04-08
GRN-2020-0000673,PO-2019-0000692,PO-2019-0000692-L007,VND-000021,PRJ-2020-00812,MAT-00000393,2020-11-16,288,288,0,ACCEPTED,PASSED,CERT-82706099,DN-183AYS,SITE-B-WAREHOUSE-SEC-05,Karen Bradley,,False,False,2020-11-16
GRN-2019-0000674,PO-2019-0000303,PO-2019-0000303-L001,VND-000991,PRJ-2024-00218,MAT-00000772,2019-07-19,7,7,0,ACCEPTED,PASSED,CERT-98310124,DN-554ZDO,SITE-B-WAREHOUSE-SEC-04,Maria Diaz DVM,,False,False,2019-07-19
GRN-2019-0000675,PO-2021-0000118,PO-2021-0000118-L005,VND-000671,PRJ-2020-00373,MAT-00000843,2019-12-31,53,53,0,ACCEPTED,PASSED,CERT-22716400,DN-517WXS,SITE-E-WAREHOUSE-SEC-05,Cassandra Williams,,False,False,2019-12-31
GRN-2024-0000676,PO-2024-0000158,PO-2024-0000158-L003,VND-000621,PRJ-2023-00805,MAT-00000192,2024-12-18,326,326,0,ACCEPTED,PASSED,CERT-54977061,DN-634SYG,SITE-C-WAREHOUSE-SEC-06,Heather Miller,Just country along agent you draw home.,False,False,2024-12-18
GRN-2023-0000677,PO-2021-0000600,PO-2021-0000600-L001,VND-000537,PRJ-2023-00582,MAT-00000598,2023-01-11,7,2,5,PARTIALLY_ACCEPTED,PASSED,CERT-67512010,DN-847IZC,SITE-E-WAREHOUSE-SEC-01,Alexis Morgan,,False,True,2023-01-11
GRN-2021-0000678,PO-2020-0000751,PO-2020-0000751-L004,VND-000345,PRJ-2023-00480,MAT-00000792,2021-05-02,20,20,0,INSPECTED,PASSED,CERT-54116005,DN-506HNZ,SITE-E-WAREHOUSE-SEC-04,Kelly Bentley,Chance often under already center president.,False,False,2021-05-02
GRN-2019-0000679,PO-2020-0000612,PO-2020-0000612-L003,VND-000022,PRJ-2023-00346,MAT-00000606,2019-04-28,13,13,0,INSPECTED,PASSED,CERT-82385198,DN-790PSP,SITE-C-WAREHOUSE-SEC-03,Christopher Williams,Star best particularly structure.,False,False,2019-04-28
GRN-2025-0000680,PO-2024-0000128,PO-2024-0000128-L012,VND-000228,PRJ-2024-00321,MAT-00000660,2025-06-14,267,0,267,REJECTED,FAILED,,DN-111FMZ,SITE-B-WAREHOUSE-SEC-04,Amy Harris,Specific word question food wish.,False,False,2025-06-14
GRN-2019-0000681,PO-2023-0000615,PO-2023-0000615-L006,VND-000952,PRJ-2023-00176,MAT-00000391,2019-10-09,304,304,0,RECEIVED,PASSED,CERT-67208939,DN-982UYN,SITE-B-WAREHOUSE-SEC-02,Leslie Rogers,,False,False,2019-10-09
GRN-2020-0000682,PO-2019-0000441,PO-2019-0000441-L021,VND-000251,PRJ-2022-00017,MAT-00000612,2020-11-21,230,230,0,INSPECTED,FAILED,,DN-142WAK,SITE-B-WAREHOUSE-SEC-03,Kristen Gonzales,,False,False,2020-11-21
GRN-2022-0000683,PO-2021-0000413,PO-2021-0000413-L008,VND-000938,PRJ-2019-00841,MAT-00000802,2022-03-21,222,222,0,ACCEPTED,PASSED,CERT-67364292,DN-902GYO,SITE-D-WAREHOUSE-SEC-01,Paula Smith,,False,False,2022-03-21
GRN-2023-0000684,PO-2023-0000134,PO-2023-0000134-L010,VND-000997,PRJ-2022-00345,MAT-00000499,2023-06-06,238,238,0,INSPECTED,PASSED,CERT-91339346,DN-710ALF,SITE-D-WAREHOUSE-SEC-03,Linda Campbell,,False,False,2023-06-06
GRN-2020-0000685,PO-2019-0000441,PO-2019-0000441-L015,VND-000251,PRJ-2022-00017,MAT-00000658,2020-07-10,374,0,374,REJECTED,FAILED,,DN-723JOR,SITE-D-WAREHOUSE-SEC-04,Jennifer Hurley,,False,False,2020-07-10
GRN-2022-0000686,PO-2020-0000051,PO-2020-0000051-L010,VND-000196,PRJ-2019-00654,MAT-00000498,2022-03-05,472,0,472,REJECTED,FAILED,,DN-909LTF,SITE-D-WAREHOUSE-SEC-05,Anita Serrano,,False,False,2022-03-05
