po_id,po_type,po_status,priority,vendor_id,project_id,po_date,delivery_date,approval_date,po_value,tax_rate,tax_amount,total_value,currency,payment_terms,delivery_terms,description,buyer_name,requisition_ref,ship_to_address,notes,created_date
PO-2022-0000570,BLANKET,COMPLETED,NORMAL,VND-000582,PRJ-2022-00397,2019-02-04,2019-03-21,2019-02-12,159242.55,0.05,7962.13,167204.68,GBP,NET-60,FOB,Right step type type word not usually at sing.,Timothy Leonard,REQ-2022-109818,"37312 Howard Extension, West Ruth, MO 14750",Name bad action support tonight clearly big.,2019-02-04
PO-2019-0000571,EMERGENCY,PARTIALLY_RECEIVED,CRITICAL,VND-000303,PRJ-2019-00093,2021-06-24,2021-09-05,2021-07-02,248227.78,0.1,24822.78,273050.56,EUR,LC-90-DAYS,EXW,Clear here despite instead stay woman fish life national with.,Connor West,REQ-2019-616777,"4902 Williams Way Suite 480, South Joshuaton, IA 59711",,2021-06-24
PO-2024-0000572,BLANKET,CANCELLED,NORMAL,VND-000169,PRJ-2019-00891,2024-08-11,2024-12-29,2024-08-14,1815233.69,0.1,181523.37,1996757.06,EUR,NET-90,DDP,Radio story huge move until toward.,Kathryn Palmer,REQ-2024-693186,"PSC 1021, Box 7982, APO AE 82849",,2024-08-11
PO-2023-0000573,BLANKET,PENDING_APPROVAL,NORMAL,VND-000420,PRJ-2023-00956,2024-11-12,2025-02-04,,359443.7,0.05,17972.19,377415.89,USD,NET-30,DDP,End us information occur future stop.,Melissa Kim,REQ-2023-826648,"318 Amy Island, Johnsonbury, OK 98840",,2024-11-12
PO-2023-0000574,STANDARD,ISSUED,NORMAL,VND-000081,PRJ-2024-00875,2023-11-07,2024-03-04,2023-11-12,186666.59,0.1,18666.66,205333.25,SAR,NET-30,CIF,Where age size open rest investment race yes law.,Jennifer Hurley,REQ-2023-619647,"205 Nicholas Divide Apt. 223, Markburgh, CO 52059",,2023-11-07
PO-2019-0000575,FRAMEWORK,ISSUED,NORMAL,VND-000741,PRJ-2019-00324,2023-05-25,2023-07-27,2023-05-31,656899.75,0.0,0.0,656899.75,USD,NET-30,CIF,Address friend writer view rather if change authority.,Teresa Jones,REQ-2019-126604,"679 Angela Place Suite 369, Kristatown, GA 17130",,2023-05-25
PO-2020-0000576,FRAMEWORK,PENDING_APPROVAL,NORMAL,VND-000261,PRJ-2023-00338,2019-09-15,2020-03-07,,17096.65,0.1,1709.67,18806.32,USD,NET-90,EXW,Surface sometimes week reality discover.,Jessica Ball,REQ-2020-552931,"424 Mathis Ridge Apt. 145, Garretthaven, NH 98958",,2019-09-15
PO-2023-0000577,EMERGENCY,COMPLETED,CRITICAL,VND-000399,PRJ-2022-00111,2021-09-03,2021-12-13,2021-09-17,322138.7,0.15,48320.81,370459.51,GBP,NET-30,FOB,Receive kid ground condition time.,James Gonzalez,REQ-2023-932685,"97461 Jennifer Shore, Simpsonside, NM 50894",Change perhaps trip media responsibility child street.,2021-09-03
PO-2019-0000578,EMERGENCY,PARTIALLY_RECEIVED,CRITICAL,VND-000738,PRJ-2022-00593,2019-12-17,2020-01-15,2019-12-18,612337.1,0.0,0.0,612337.1,EUR,NET-60,FCA,Might cultural yes although poor five modern human.,Mario Young,REQ-2019-827044,"56695 Carroll Burgs Apt. 248, Port Julie, PR 49591",Economy various hotel order cultural.,2019-12-17
PO-2020-0000579,STANDARD,PENDING_APPROVAL,URGENT,VND-000718,PRJ-2023-00068,2019-08-17,2020-01-21,,41179.53,0.0,0.0,41179.53,EUR,NET-30,FCA,Step particularly control east weight raise school suggest.,Sandra Walker,REQ-2020-521195,"USS Peterson, FPO AE 34675",Range trouble cost seven.,2019-08-17
PO-2022-0000580,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000633,PRJ-2024-00476,2020-02-19,2020-05-29,2020-03-01,957905.92,0.15,143685.89,1101591.81,USD,LC-90-DAYS,FCA,Concern war home why commercial watch develop reason gas.,Melissa Garcia,REQ-2022-576133,"655 Stephanie Overpass, Stephanieside, MD 02549",,2020-02-19
PO-2023-0000581,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000307,PRJ-2021-00927,2024-09-15,2024-12-03,2024-09-21,364468.6,0.05,18223.43,382692.03,USD,NET-60,DDP,Fly maintain quite station difference create physical build push mention officer.,Ashley Olson,REQ-2023-566222,"85934 Christopher Lakes, South Kyle, MD 38990",Blue still dark describe community people Democrat.,2024-09-15
PO-2020-0000582,EMERGENCY,PENDING_APPROVAL,CRITICAL,VND-000723,PRJ-2023-00526,2022-06-28,2022-12-08,,147510.48,0.1,14751.05,162261.53,USD,LC-AT-SIGHT,FCA,Live suffer modern draw international surface animal where entire.,Melissa Schneider,REQ-2020-254569,"52769 Heather Pine, Hoffmanberg, WV 63155",,2022-06-28
PO-2023-0000583,STANDARD,DRAFT,NORMAL,VND-000229,PRJ-2021-00059,2024-09-08,2025-02-12,,518833.47,0.05,25941.67,544775.14,USD,LC-AT-SIGHT,CIF,Even candidate suddenly money.,Hannah Martin,REQ-2023-304899,"660 Shields Prairie Suite 787, Kennethburgh, DC 65081",,2024-09-08
PO-2024-0000584,FRAMEWORK,ISSUED,URGENT,VND-000775,PRJ-2023-00615,2022-10-06,2023-03-26,2022-10-11,3703657.6,0.1,370365.76,4074023.36,EUR,NET-60,FOB,Member work throw evidence place run instead hair.,Rachel Skinner,REQ-2024-576370,"9116 Johnson Vista, North Bradport, MN 84277",,2022-10-06
PO-2019-0000585,STANDARD,PARTIALLY_RECEIVED,CRITICAL,VND-000774,PRJ-2022-00639,2021-09-06,2022-01-21,2021-09-18,302017.28,0.05,15100.86,317118.14,EUR,ADVANCE-30%,FCA,Only there authority door poor stay yard.,Gabriel Stewart,REQ-2019-946485,"7083 Peters Falls Apt. 444, Cruzfort, FL 65982",,2021-09-06
PO-2020-0000586,STANDARD,DRAFT,URGENT,VND-000582,PRJ-2021-00031,2020-08-06,2020-11-02,,327048.81,0.0,0.0,327048.81,USD,NET-60,DDP,Institution together small rest fall including section.,Ryan Mercer,REQ-2020-902719,"3183 Jasmine Valley Apt. 231, East Catherine, FM 85061",,2020-08-06
PO-2019-0000587,STANDARD,APPROVED,NORMAL,VND-000277,PRJ-2022-00348,2021-01-01,2021-03-06,2021-01-02,139911.72,0.05,6995.59,146907.31,USD,NET-30,FOB,Phone perhaps arrive scene.,Kelly Perry,REQ-2019-206105,"875 Amanda Trafficway, Powellland, TN 60273",Skin tonight lose fly.,2021-01-01
PO-2024-0000588,STANDARD,COMPLETED,NORMAL,VND-000335,PRJ-2023-00313,2021-09-10,2021-12-27,2021-09-23,87569.39,0.15,13135.41,100704.8,USD,NET-60,FOB,No enter career choice number allow central bed.,Sarah Harmon,REQ-2024-652522,"160 Jennifer Crest, Thompsonmouth, TX 28690",,2021-09-10
PO-2023-0000589,FRAMEWORK,PENDING_APPROVAL,URGENT,VND-000203,PRJ-2019-00814,2021-02-24,2021-07-24,,657633.44,0.05,32881.67,690515.11,USD,NET-60,CIF,Kitchen response describe north old control.,Alyssa White,REQ-2023-728672,"621 Lloyd Shoals, Lake Kevinside, OH 19358",,2021-02-24
PO-2024-0000590,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000903,PRJ-2019-00302,2022-09-04,2022-11-20,2022-09-05,86916.17,0.05,4345.81,91261.98,USD,NET-90,FOB,To foot hair who smile talk music.,Todd Adams,REQ-2024-232601,"732 Roberts Brooks Suite 449, Carrville, HI 59067",,2022-09-04
PO-2023-0000591,FRAMEWORK,PENDING_APPROVAL,NORMAL,VND-000097,PRJ-2020-00172,2024-09-16,2025-01-03,,264574.85,0.15,39686.23,304261.08,USD,NET-60,CIF,Station team keep cost company attorney area east too life.,Kathleen Rodriguez,REQ-2023-437456,"98832 Anthony Spring Apt. 256, New Jacobton, FM 06329",,2024-09-16
PO-2023-0000592,BLANKET,ISSUED,URGENT,VND-000663,PRJ-2019-00654,2021-04-28,2021-07-07,2021-05-02,136873.31,0.0,0.0,136873.31,USD,NET-60,FOB,Set major specific rather letter me tell.,Michael Steele,REQ-2023-329212,"852 Dana Lock Apt. 030, Tiffanybury, MS 85095",,2021-04-28
PO-2022-0000593,BLANKET,ISSUED,CRITICAL,VND-000210,PRJ-2024-00770,2022-04-23,2022-08-28,2022-05-02,431393.43,0.0,0.0,431393.43,USD,NET-60,CIF,Spring talk off body at.,Carla Clark,REQ-2022-587853,"29295 Christopher Flat, Ramirezhaven, ID 07931",,2022-04-23
PO-2021-0000594,STANDARD,ISSUED,NORMAL,VND-000515,PRJ-2024-00280,2019-04-12,2019-06-10,2019-04-20,362360.38,0.15,54354.06,416714.44,GBP,NET-30,DDP,Statement treatment office yeah bar rather matter participant boy huge plan.,Ashley Moore,REQ-2021-476536,"7201 Darren Light Suite 122, North Christinaton, NV 18325",,2019-04-12
PO-2021-0000595,FRAMEWORK,PARTIALLY_RECEIVED,NORMAL,VND-000367,PRJ-2024-00101,2019-10-20,2020-02-03,2019-10-21,843274.61,0.0,0.0,843274.61,EUR,NET-60,FOB,Product understand service usually cup performance role already.,Jessica Rogers,REQ-2021-807901,"4812 Thompson Course, Andrewside, TX 52246",,2019-10-20
PO-2021-0000596,EMERGENCY,COMPLETED,CRITICAL,VND-000302,PRJ-2023-00723,2021-12-05,2021-12-21,2021-12-18,131660.29,0.05,6583.01,138243.3,GBP,NET-30,FCA,Modern two teacher office force care others heart admit statement create.,Wendy Bell,REQ-2021-921169,"039 Anderson Square, Colonville, IN 59972",,2021-12-05
PO-2022-0000597,FRAMEWORK,DRAFT,URGENT,VND-000237,PRJ-2022-00887,2021-07-21,2021-10-01,,175632.69,0.15,26344.9,201977.59,EUR,ADVANCE-30%,FOB,Center course very near much hold.,Bianca Mathis,REQ-2022-345076,"202 Conrad Manors, West Christinafort, IN 73577",,2021-07-21
PO-2023-0000598,EMERGENCY,COMPLETED,CRITICAL,VND-000135,PRJ-2024-00321,2023-10-23,2024-02-20,2023-10-27,75018.01,0.05,3750.9,78768.91,USD,NET-60,FCA,Everyone coach people kitchen return be international opportunity include.,Scott Schmidt,REQ-2023-131566,"USS Peterson, FPO AA 21288",,2023-10-23
PO-2023-0000599,FRAMEWORK,COMPLETED,NORMAL,VND-000576,PRJ-2022-00348,2023-09-13,2024-01-13,2023-09-24,142464.49,0.05,7123.22,149587.71,USD,ADVANCE-30%,FCA,Politics develop report experience economic by pattern traditional if many trial.,Isabella Orozco,REQ-2023-824061,"7955 Coleman Extensions, West Timothy, CT 18439",,2023-09-13
PO-2021-0000600,BLANKET,DRAFT,NORMAL,VND-000537,PRJ-2023-00582,2023-04-11,2023-06-16,,381841.39,0.15,57276.21,439117.6,USD,LC-90-DAYS,EXW,Left able analysis arrive budget situation but.,Robert Doyle,REQ-2021-505205,"76417 Rodney Canyon, New Connorstad, NV 14578",Or than board garden.,2023-04-11
PO-2019-0000601,STANDARD,PARTIALLY_RECEIVED,CRITICAL,VND-000273,PRJ-2021-00107,2019-05-12,2019-10-27,2019-05-20,602224.96,0.05,30111.25,632336.21,USD,NET-30,FOB,Less crime amount laugh east.,Daryl Miller,REQ-2019-504639,"8474 Laurie Extensions Apt. 300, Whiteside, VI 69723",Land region other many daughter night.,2019-05-12
PO-2020-0000602,STANDARD,ISSUED,NORMAL,VND-000018,PRJ-2023-00176,2023-08-10,2023-12-02,2023-08-13,80290.1,0.1,8029.01,88319.11,USD,LC-90-DAYS,FOB,Current provide the customer I state try keep.,Jeffrey Long,REQ-2020-538738,"9183 Holly Mountains, North Brianview, MO 54870",,2023-08-10
PO-2019-0000603,STANDARD,APPROVED,CRITICAL,VND-000504,PRJ-2020-00443,2020-10-12,2021-03-29,2020-10-22,689365.65,0.15,103404.85,792770.5,GBP,LC-90-DAYS,CIF,Beyond whole phone agent attack bring land magazine level.,Amanda Curry,REQ-2019-626883,"819 Andrews Island, Lake Whitney, CA 42007",,2020-10-12
PO-2022-0000604,STANDARD,APPROVED,NORMAL,VND-000657,PRJ-2024-00620,2024-11-23,2025-03-01,2024-12-03,1235227.14,0.05,61761.36,1296988.5,USD,LC-AT-SIGHT,CIF,Amount particular maybe space father store.,Tanya Foster,REQ-2022-704118,"313 Garza Spur Apt. 669, Curtisfurt, CT 19957",Machine weight machine number eat.,2024-11-23
PO-2019-0000605,STANDARD,ISSUED,URGENT,VND-000485,PRJ-2019-00401,2023-08-28,2023-11-13,2023-08-31,398762.74,0.05,19938.14,418700.88,EUR,LC-AT-SIGHT,DDP,Several join decision read middle opportunity.,Keith Wilson,REQ-2019-580067,"42620 Tanner Passage, Weissside, PR 22983",,2023-08-28
PO-2024-0000606,STANDARD,ISSUED,NORMAL,VND-000386,PRJ-2023-00907,2022-01-26,2022-07-19,2022-02-04,2308607.24,0.05,115430.36,2424037.6,SAR,NET-30,DAP,Become area citizen program agree.,Lori Davis,REQ-2024-831952,"USS Young, FPO AP 92489",,2022-01-26
PO-2020-0000607,FRAMEWORK,COMPLETED,NORMAL,VND-000604,PRJ-2023-00079,2024-08-28,2024-12-03,2024-09-04,95937.57,0.0,0.0,95937.57,USD,NET-60,FOB,Number other those sister large chair born wish while room Mr.,Tracey Reilly,REQ-2020-630647,"644 Eugene Crest, Arroyostad, NC 67759",Number key medical join activity.,2024-08-28
PO-2019-0000608,STANDARD,COMPLETED,NORMAL,VND-000657,PRJ-2022-00877,2023-06-13,2023-07-06,2023-06-14,54524.99,0.05,2726.25,57251.24,USD,NET-30,DDP,Article agent music industry floor project.,Catherine Lopez,REQ-2019-243110,"611 William Parks Suite 296, South Jessica, MO 76338",,2023-06-13
PO-2024-0000609,STANDARD,PENDING_APPROVAL,NORMAL,VND-000725,PRJ-2024-00144,2022-02-17,2022-04-13,,28725.36,0.15,4308.8,33034.16,EUR,NET-30,EXW,Professor anyone amount great require else so so interest.,Andrew Lam,REQ-2024-205397,"4883 Sharp Knoll, Port Sarahshire, AS 86829",Consider policy those unit reduce executive.,2022-02-17
PO-2019-0000610,BLANKET,PENDING_APPROVAL,NORMAL,VND-000442,PRJ-2024-00158,2023-01-06,2023-03-06,,1461908.27,0.15,219286.24,1681194.51,EUR,NET-30,EXW,Heavy national result very investment enter memory charge know check full.,Christopher Mahoney,REQ-2019-807835,"648 Aaron Ports, West Amanda, ND 91817",,2023-01-06
PO-2022-0000611,BLANKET,COMPLETED,URGENT,VND-000160,PRJ-2022-00400,2023-12-24,2024-01-20,2024-01-03,532447.08,0.1,53244.71,585691.79,EUR,NET-30,FCA,Direction American job world house character would money own.,Alex Whitaker,REQ-2022-904377,"19359 Yolanda Well, Lake Richard, IN 28464",Rest thus game wonder analysis effort news.,2023-12-24
PO-2020-0000612,STANDARD,PENDING_APPROVAL,NORMAL,VND-000022,PRJ-2023-00346,2019-09-16,2019-11-25,,227134.67,0.05,11356.73,238491.4,USD,LC-90-DAYS,EXW,Hundred sister red travel growth.,Nicole Simpson,REQ-2020-975964,"5034 Johnson Port, Moralesland, NJ 99539",,2019-09-16
PO-2020-0000613,EMERGENCY,DRAFT,CRITICAL,VND-000533,PRJ-2019-00331,2021-04-28,2021-09-27,,339748.99,0.05,16987.45,356736.44,USD,NET-60,CIF,To use assume middle record organization of national among.,Susan Smith,REQ-2020-343697,"41746 Kristin Villages, Cindyfurt, SC 49853",National pattern Mrs source eat.,2021-04-28
PO-2021-0000614,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000338,PRJ-2024-00470,2019-09-28,2019-12-22,2019-10-09,62907.03,0.05,3145.35,66052.38,USD,NET-90,EXW,How peace key us high fine throughout bed future end.,Matthew Rodriguez,REQ-2021-329177,"75360 Wilson Mountains, South Feliciaton, IN 78620",,2019-09-28
PO-2023-0000615,STANDARD,COMPLETED,CRITICAL,VND-000952,PRJ-2023-00176,2020-01-24,2020-07-09,2020-01-30,4569445.29,0.1,456944.53,5026389.82,EUR,LC-90-DAYS,DDP,Sell new house instead eat wish positive beyond often foreign.,Jamie Smith,REQ-2023-810830,"48942 Kelly Lane Suite 489, Reynoldschester, AR 43345",,2020-01-24
PO-2024-0000616,STANDARD,COMPLETED,NORMAL,VND-000805,PRJ-2022-00070,2019-03-14,2019-08-30,2019-03-24,283527.79,0.1,28352.78,311880.57,EUR,NET-60,CIF,Energy add so financial interest hair series future throughout.,Rachel Parker,REQ-2024-877848,"89062 Melody Land, Laurenfurt, WY 17646",Side from eye board.,2019-03-14
PO-2023-0000617,EMERGENCY,DRAFT,CRITICAL,VND-000192,PRJ-2020-00317,2023-10-22,2024-01-06,,276861.8,0.05,13843.09,290704.89,USD,NET-90,EXW,Free part director approach reason push civil cost company family white.,Jessica Keith,REQ-2023-492716,"6259 Peter Cove Apt. 241, West Reneehaven, GU 33426",,2023-10-22
PO-2020-0000618,STANDARD,DRAFT,NORMAL,VND-000735,PRJ-2022-00757,2020-07-03,2020-09-26,,580079.21,0.1,58007.92,638087.13,SAR,NET-60,FCA,Someone police year accept toward Mr board open word loss.,Justin Gonzalez Jr.,REQ-2020-141531,"0472 Sparks Walk Apt. 612, East Brianhaven, KS 30491",,2020-07-03
PO-2022-0000619,BLANKET,DRAFT,NORMAL,VND-000538,PRJ-2021-00351,2021-04-23,2021-09-22,,432445.28,0.05,21622.26,454067.54,GBP,NET-30,DAP,Garden involve recent role term mother leave go standard.,William Gould,REQ-2022-360401,"83854 Robles Grove, North Emmachester, KS 40543",,2021-04-23
PO-2024-0000620,EMERGENCY,PARTIALLY_RECEIVED,CRITICAL,VND-000524,PRJ-2024-00188,2019-01-25,2019-02-24,2019-02-08,317635.83,0.15,47645.37,365281.2,USD,NET-60,DAP,Expect level science thank suddenly baby cause cover.,Victoria Mitchell,REQ-2024-154638,"917 Santana Locks Apt. 342, Jacksonborough, VI 73257",,2019-01-25
PO-2020-0000621,FRAMEWORK,APPROVED,NORMAL,VND-000323,PRJ-2019-00242,2023-10-12,2024-02-22,2023-10-17,94035.78,0.0,0.0,94035.78,USD,NET-30,FOB,Here college authority listen research pretty article suggest parent hit.,Andrew Murphy,REQ-2020-544613,"9358 Joseph Forks, Melanieport, AL 05188",Method resource how listen.,2023-10-12
PO-2020-0000622,STANDARD,CANCELLED,NORMAL,VND-000801,PRJ-2023-00082,2023-06-20,2023-10-08,2023-06-23,427522.43,0.1,42752.24,470274.67,USD,NET-60,CIF,Method attack interesting writer everything effort prove.,Dennis Brown,REQ-2020-738996,"179 Shannon Tunnel Apt. 053, East Amandahaven, NY 87148",,2023-06-20
PO-2020-0000623,FRAMEWORK,DRAFT,URGENT,VND-000130,PRJ-2019-00778,2020-09-17,2021-02-19,,2323137.95,0.1,232313.8,2555451.75,USD,ADVANCE-30%,FOB,Them save sound nothing international only method.,Stephen Vaughn,REQ-2020-586173,"9271 Franco Springs Apt. 463, Port Christopherside, WA 50483",,2020-09-17
PO-2021-0000624,STANDARD,PENDING_APPROVAL,NORMAL,VND-000778,PRJ-2024-00201,2021-02-15,2021-03-02,,1220174.03,0.05,61008.7,1281182.73,USD,NET-30,CIF,Company car data news difficult last miss.,Ricky Hernandez,REQ-2021-860579,"62932 Jennifer Point Apt. 221, Port Darylburgh, IN 23534",,2021-02-15
PO-2022-0000625,FRAMEWORK,CANCELLED,CRITICAL,VND-000817,PRJ-2023-00316,2023-08-02,2023-08-25,2023-08-04,1642654.28,0.0,0.0,1642654.28,USD,NET-60,CIF,Administration reality history its.,Thomas Romero,REQ-2022-303663,"610 Lisa Field Suite 614, Lake Joeside, LA 42355",,2023-08-02
PO-2021-0000626,EMERGENCY,COMPLETED,CRITICAL,VND-000815,PRJ-2022-00651,2019-08-25,2020-02-21,2019-09-01,131470.95,0.1,13147.1,144618.05,USD,LC-90-DAYS,DDP,Political be member another lot inside seem.,Margaret Lee,REQ-2021-354125,"100 Jessica Brook Suite 620, Lisaview, MA 97781",,2019-08-25
PO-2021-0000627,BLANKET,PARTIALLY_RECEIVED,NORMAL,VND-000424,PRJ-2024-00620,2020-08-26,2020-11-13,2020-08-30,74048.4,0.15,11107.26,85155.66,EUR,NET-90,DAP,Here street former total animal item to hope environmental available.,Jenna Watson,REQ-2021-982393,"340 Weaver Courts, Mendezshire, KY 81583",Among past happen no crime information dark.,2020-08-26
PO-2019-0000628,EMERGENCY,PARTIALLY_RECEIVED,CRITICAL,VND-000656,PRJ-2019-00724,2024-10-24,2024-12-25,2024-10-31,208784.04,0.0,0.0,208784.04,SAR,NET-30,CIF,Cell move nothing perform city parent size month music newspaper.,Madison Wilson,REQ-2019-825443,"150 Pratt Meadow Apt. 571, Mosleytown, UT 78449",,2024-10-24
PO-2023-0000629,BLANKET,ISSUED,NORMAL,VND-000142,PRJ-2023-00112,2020-08-07,2020-10-28,2020-08-19,259592.9,0.1,25959.29,285552.19,USD,NET-30,DDP,Call wall car thing shake grow support.,Laura Guerra,REQ-2023-832964,"1809 Michael Cliffs, Wardhaven, MD 15938",,2020-08-07
PO-2020-0000630,FRAMEWORK,PENDING_APPROVAL,NORMAL,VND-000881,PRJ-2019-00427,2023-11-01,2023-12-28,,902595.54,0.1,90259.55,992855.09,EUR,NET-30,FOB,Main fact bed security major his continue avoid my.,Maria Thomas,REQ-2020-240857,"64222 Cook Radial Apt. 704, Josephberg, CT 73056",Race health street animal itself media.,2023-11-01
PO-2020-0000631,BLANKET,PARTIALLY_RECEIVED,NORMAL,VND-000316,PRJ-2021-00061,2021-02-24,2021-05-15,2021-03-10,31857.96,0.05,1592.9,33450.86,USD,NET-60,DDP,Suddenly center suddenly happen.,Michelle Smith,REQ-2020-754753,"635 Hill Center, Jacksonberg, KY 62105",Me try particularly thought.,2021-02-24
PO-2024-0000632,STANDARD,ISSUED,NORMAL,VND-000557,PRJ-2021-00031,2024-05-11,2024-09-26,2024-05-22,1521885.19,0.05,76094.26,1597979.45,USD,ADVANCE-30%,EXW,Above become minute war stage consumer read.,Cynthia Taylor,REQ-2024-379005,"507 Brian Keys Apt. 119, Theresaburgh, PR 61295",,2024-05-11
PO-2019-0000633,BLANKET,DRAFT,URGENT,VND-000011,PRJ-2022-00385,2024-06-13,2024-10-26,,200865.44,0.1,20086.54,220951.98,USD,ADVANCE-30%,DDP,Wonder prevent fire into section.,Jack Arroyo,REQ-2019-452898,"92300 Jones Meadows Suite 007, Rebeccaland, FM 66584",,2024-06-13
PO-2021-0000634,FRAMEWORK,COMPLETED,URGENT,VND-000614,PRJ-2022-00626,2022-12-29,2023-04-06,2023-01-11,145472.55,0.0,0.0,145472.55,EUR,NET-30,CIF,Size no force fall specific cell nothing life or of.,Jennifer Anderson,REQ-2021-832229,"61982 Harris Inlet Apt. 310, Martinberg, MI 74095",,2022-12-29
PO-2020-0000635,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000401,PRJ-2024-00378,2024-04-30,2024-09-22,2024-05-07,72075.88,0.15,10811.38,82887.26,SAR,NET-90,EXW,Idea range attention throughout degree think so growth eight shake statement.,Thomas Fisher,REQ-2020-769068,"606 Lee Plaza Apt. 448, New Kevin, HI 42171",,2024-04-30
PO-2021-0000636,STANDARD,DRAFT,NORMAL,VND-000532,PRJ-2023-00695,2021-08-14,2022-01-30,,33328.63,0.15,4999.29,38327.92,GBP,NET-60,DDP,Him wonder traditional why fear trip music.,Anthony Velasquez,REQ-2021-932527,"PSC 0657, Box 9551, APO AA 52545",Deal consumer station order.,2021-08-14
PO-2022-0000637,FRAMEWORK,ISSUED,CRITICAL,VND-000155,PRJ-2019-00752,2022-04-18,2022-10-04,2022-04-22,652003.17,0.15,97800.48,749803.65,EUR,ADVANCE-30%,FCA,View total foot amount pick finally agree wrong big do.,Yesenia Ford,REQ-2022-699672,"90254 Fleming Center Apt. 206, Samanthamouth, GU 35634",,2022-04-18
PO-2024-0000638,BLANKET,COMPLETED,NORMAL,VND-000923,PRJ-2020-00896,2020-11-19,2021-03-27,2020-11-21,265131.59,0.15,39769.74,304901.33,USD,NET-60,CIF,Radio your throw project consider.,Rachel Mccullough,REQ-2024-355177,"26015 Matthew Wall, West Tammy, SD 90466",Employee plant pay allow executive what manage share.,2020-11-19
PO-2024-0000639,BLANKET,CANCELLED,NORMAL,VND-000533,PRJ-2023-00925,2022-02-22,2022-05-03,2022-03-06,51639.75,0.15,7745.96,59385.71,USD,NET-30,CIF,Suddenly less nearly us remain operation.,Alfred Hall,REQ-2024-803176,"06493 Mejia Bridge, Lake Phyllis, DE 00894",Give visit there into media.,2022-02-22
