employee_id,employee_code,first_name,last_name,email,phone,department,job_title,grade,approval_limit,hire_date,active,location,certification,nationality,years_experience,cost_center,created_date
EMP-000799,PRO00799,Albert,Thompson,pro00799@company.com,+1-274-932-5122x572,PROCUREMENT,Senior Buyer,L2,50000.0,2017-08-10,True,Head Office,CPSM,Pakistani,17,CC-PRO-219,2017-08-10
EMP-000800,ENG00800,فخر الدّين,Jackson,eng00800@company.com,+44(0)909 879 0120,ENGINEERING,Engineering Manager,L6,,2021-03-13,True,Regional Office,,American,19,CC-ENG-997,2021-03-13
EMP-000801,ENG00801,Lori,مهنا,eng00801@company.com,+44909 8790371,ENGINEERING,Design Engineer,L4,1000000.0,2015-12-01,True,Site Office A,LEED AP,Pakistani,29,CC-ENG-154,2015-12-01
EMP-000802,PRO00802,Kari,Garcia,pro00802@company.com,+44(0)808 157 0388,PROCUREMENT,Buyer,L1,10000.0,2014-02-09,True,Head Office,,American,8,CC-PRO-606,2014-02-09
EMP-000803,PRO00803,Joyce,شربتلي,pro00803@company.com,977-358-4745x70545,PROCUREMENT,Senior Buyer,L2,50000.0,2022-07-31,True,Site Office A,,Pakistani,8,CC-PRO-457,2022-07-31
EMP-000804,PRO00804,Julie,Knapp,pro00804@company.com,(863)725-7039,PROCUREMENT,Category Manager,L4,1000000.0,2014-01-19,True,Warehouse,,Bangladeshi,14,CC-PRO-697,2014-01-19
EMP-000805,CTR00805,Kerry,Baker,ctr00805@company.com,+4428 9018148,CONTRACTS,Contract Admin,L1,10000.0,2022-10-20,True,Field Camp,,Egyptian,32,CC-CTR-793,2022-10-20
EMP-000806,PRO00806,Kirsty,Barber,pro00806@company.com,(356)896-4430x985,PROCUREMENT,Senior Buyer,L2,50000.0,2016-05-17,True,Warehouse,CIPS,British,10,CC-PRO-129,2016-05-17
EMP-000807,PRO00807,Simon,Campbell,pro00807@company.com,627.228.4982x4741,PROCUREMENT,Category Manager,L4,1000000.0,2020-10-05,True,Field Camp,,Saudi,22,CC-PRO-144,2020-10-05
EMP-000808,PRJ00808,Glen,كانو,prj00808@company.com,607-440-6500,PROJECTS,Program Director,L6,,2017-04-15,False,Field Camp,,Bangladeshi,9,CC-PRJ-316,2017-04-15
EMP-000809,LEG00809,Owen,Cain,leg00809@company.com,(514)223-6914,LEGAL,Senior Counsel,L4,1000000.0,2016-05-06,True,Head Office,,Indian,25,CC-LEG-194,2016-05-06
EMP-000810,ENG00810,Barry,Naylor,eng00810@company.com,(466)514-4942x9659,ENGINEERING,Engineer,L1,10000.0,2018-12-12,True,Regional Office,LEED AP,Filipino,10,CC-ENG-223,2018-12-12
EMP-000811,ENG00811,ملهم,آل عايض,eng00811@company.com,+44121 496 0149,ENGINEERING,Design Engineer,L4,1000000.0,2016-12-15,False,Site Office B,,Indian,24,CC-ENG-624,2016-12-15
EMP-000812,PRO00812,مشاري,أبو داوود,pro00812@company.com,+443069990612,PROCUREMENT,Senior Buyer,L2,50000.0,2018-09-15,True,Site Office B,,American,24,CC-PRO-728,2018-09-15
EMP-000813,PRO00813,Betty,Clarke,pro00813@company.com,+1-457-656-7667x08061,PROCUREMENT,Procurement Specialist,L3,200000.0,2012-02-01,True,Site Office A,,Egyptian,10,CC-PRO-607,2012-02-01
EMP-000814,FIN00814,Brian,آل خضير,fin00814@company.com,001-940-262-6078,FINANCE,AP Specialist,L3,200000.0,2011-11-19,True,Site Office A,,Jordanian,20,CC-FIN-252,2011-11-19
EMP-000815,CTR00815,Hollie,Taylor,ctr00815@company.com,+442074960149,CONTRACTS,Contract Engineer,L3,200000.0,2016-09-26,True,Site Office B,,Filipino,4,CC-CTR-664,2016-09-26
EMP-000816,PRO00816,Sara,آل عطفة,pro00816@company.com,001-698-203-8287x2324,PROCUREMENT,Buyer,L1,10000.0,2012-05-31,True,Site Office A,,Bangladeshi,17,CC-PRO-463,2012-05-31
EMP-000817,ENG00817,Marissa,Dickinson,eng00817@company.com,302-991-8133,ENGINEERING,Engineer,L1,10000.0,2021-04-17,True,Warehouse,,Pakistani,26,CC-ENG-146,2021-04-17
EMP-000818,PRO00818,Lori,آل قصير,pro00818@company.com,267-423-8497x9162,PROCUREMENT,Procurement Lead,L5,10000000.0,2016-09-04,True,Warehouse,,Jordanian,17,CC-PRO-449,2016-09-04
EMP-000819,CTR00819,Diane,Johnson,ctr00819@company.com,383.977.4419x75466,CONTRACTS,Contracts Manager,L5,10000000.0,2014-03-14,True,Head Office,,Bangladeshi,17,CC-CTR-992,2014-03-14
EMP-000820,PRJ00820,عذب,Brewer,prj00820@company.com,+44115 496 0960,PROJECTS,Planner,L2,50000.0,2010-05-27,True,Head Office,PMI-SP,Jordanian,26,CC-PRJ-989,2010-05-27
EMP-000821,PRJ00821,نصر,Lewis,prj00821@company.com,+1-570-752-7740x258,PROJECTS,Scheduler,L3,200000.0,2020-12-01,True,Regional Office,,American,20,CC-PRJ-189,2020-12-01
EMP-000822,PRO00822,ليساء,كانو,pro00822@company.com,+1-925-495-7244x6176,PROCUREMENT,Buyer,L1,10000.0,2012-07-05,True,Warehouse,CIPS,Egyptian,31,CC-PRO-764,2012-07-05
EMP-000823,PRO00823,Elizabeth,McDonald,pro00823@company.com,425-599-5996x100,PROCUREMENT,Buyer,L1,10000.0,2022-01-30,True,Site Office A,,Jordanian,28,CC-PRO-122,2022-01-30
EMP-000824,PRO00824,Jessica,Davey,pro00824@company.com,+44(0)121 4960331,PROCUREMENT,Procurement Lead,L5,10000000.0,2019-12-27,False,Site Office A,,Bangladeshi,16,CC-PRO-306,2019-12-27
EMP-000825,ENG00825,Benjamin,آل جعفر,eng00825@company.com,(0114) 4960094,ENGINEERING,Design Engineer,L4,1000000.0,2018-10-15,True,Head Office,,American,27,CC-ENG-968,2018-10-15
EMP-000826,FIN00826,Manuel,الشايع,fin00826@company.com,(0306) 999 0590,FINANCE,AP Specialist,L3,200000.0,2022-06-07,False,Head Office,,Sudanese,32,CC-FIN-337,2022-06-07
EMP-000827,PRJ00827,Johnny,Davies,prj00827@company.com,+44(0)115 4960983,PROJECTS,Planner,L2,50000.0,2019-06-20,True,Site Office B,PMI-SP,Jordanian,8,CC-PRJ-606,2019-06-20
EMP-000828,PRJ00828,Patricia,Russell,prj00828@company.com,526.283.1901,PROJECTS,Scheduler,L3,200000.0,2020-01-21,True,Head Office,PRINCE2,Jordanian,23,CC-PRJ-548,2020-01-21
EMP-000829,PRO00829,Marian,آل سعود,pro00829@company.com,+1-915-728-7339,PROCUREMENT,Buyer,L1,10000.0,2017-08-10,False,Regional Office,,Jordanian,9,CC-PRO-400,2017-08-10
EMP-000830,PRJ00830,نوري,Brown,prj00830@company.com,566.219.1284x117,PROJECTS,Planner,L2,50000.0,2019-05-08,True,Warehouse,,Jordanian,11,CC-PRJ-736,2019-05-08
EMP-000831,PRO00831,Monique,Donaldson,pro00831@company.com,+448081570465,PROCUREMENT,Procurement Specialist,L3,200000.0,2011-12-08,True,Head Office,CPSM,Indian,27,CC-PRO-605,2011-12-08
EMP-000832,ENG00832,مهدي,Lambert,eng00832@company.com,+1-293-389-8469,ENGINEERING,Engineer,L1,10000.0,2011-01-21,False,Site Office A,PMP,Pakistani,33,CC-ENG-132,2011-01-21
EMP-000833,HSE00833,Stephanie,حنبولي,hse00833@company.com,264-735-0238x50371,HSE,Safety Inspector,L2,50000.0,2012-07-22,True,Head Office,IOSH,British,23,CC-HSE-887,2012-07-22
EMP-000834,PRO00834,Lesley,Porter,pro00834@company.com,+1-572-740-1078,PROCUREMENT,Procurement Lead,L5,10000000.0,2016-01-01,True,Regional Office,,Bangladeshi,7,CC-PRO-823,2016-01-01
EMP-000835,PRO00835,Gemma,آل سعود,pro00835@company.com,9002389608,PROCUREMENT,Procurement Lead,L5,10000000.0,2020-04-02,False,Regional Office,,Bangladeshi,7,CC-PRO-943,2020-04-02
EMP-000836,PRJ00836,Samuel,الحجار,prj00836@company.com,+44(0)292018682,PROJECTS,Planner,L2,50000.0,2013-09-30,True,Regional Office,,Pakistani,19,CC-PRJ-825,2013-09-30
EMP-000837,ENG00837,Jesse,آل الشيخ,eng00837@company.com,0117 4960560,ENGINEERING,Senior Engineer,L2,50000.0,2012-03-24,True,Site Office A,,Indian,13,CC-ENG-549,2012-03-24
EMP-000838,CTR00838,حلا,Bolton,ctr00838@company.com,(789)700-3010x27240,CONTRACTS,Claims Analyst,L4,1000000.0,2010-02-23,True,Regional Office,,British,19,CC-CTR-617,2010-02-23
EMP-000839,PRO00839,Lynn,Taylor,pro00839@company.com,+1-967-611-1483x753,PROCUREMENT,Buyer,L1,10000.0,2019-04-23,True,Warehouse,CPSM,Egyptian,9,CC-PRO-921,2019-04-23
EMP-000840,ENG00840,Andrea,Martinez,eng00840@company.com,445.588.1056x97413,ENGINEERING,Project Engineer,L5,10000000.0,2020-04-16,False,Site Office B,,Saudi,29,CC-ENG-249,2020-04-16
EMP-000841,HSE00841,كاشف,Mason,hse00841@company.com,(603)677-1070,HSE,Environmental Specialist,L3,200000.0,2021-08-09,False,Head Office,OSHA 30,American,4,CC-HSE-502,2021-08-09
EMP-000842,HSE00842,Nicolas,الراشد,hse00842@company.com,2495670667,HSE,Environmental Specialist,L3,200000.0,2013-05-21,False,Head Office,,Sudanese,19,CC-HSE-529,2013-05-21
EMP-000843,ENG00843,Brenda,Taylor,eng00843@company.com,5402850954,ENGINEERING,Lead Engineer,L3,200000.0,2022-06-02,True,Warehouse,,British,1,CC-ENG-946,2022-06-02
EMP-000844,ENG00844,Frank,Velez,eng00844@company.com,001-401-886-4876x9984,ENGINEERING,Senior Engineer,L2,50000.0,2013-04-18,True,Site Office A,LEED AP,British,26,CC-ENG-894,2013-04-18
EMP-000845,PRO00845,عبّود,Bradshaw,pro00845@company.com,0808 157 0413,PROCUREMENT,Senior Buyer,L2,50000.0,2010-10-30,True,Site Office A,,Pakistani,34,CC-PRO-653,2010-10-30
EMP-000846,ENG00846,Andrew,Bailey,eng00846@company.com,+1-445-944-9014x954,ENGINEERING,Engineer,L1,10000.0,2022-05-18,True,Site Office A,,Saudi,2,CC-ENG-915,2022-05-18
EMP-000847,FIN00847,Jonathan,Smith,fin00847@company.com,(378)936-0914x985,FINANCE,Accountant,L1,10000.0,2016-10-25,True,Field Camp,CPA,British,17,CC-FIN-742,2016-10-25
EMP-000848,FIN00848,حياة,Hall,fin00848@company.com,+441154960322,FINANCE,Accountant,L1,10000.0,2012-10-18,True,Site Office B,ACCA,Egyptian,35,CC-FIN-964,2012-10-18
EMP-000849,PRJ00849,Andrew,الجفالي,prj00849@company.com,2286795083,PROJECTS,Planner,L2,50000.0,2016-05-19,True,Regional Office,,Pakistani,25,CC-PRJ-632,2016-05-19
EMP-000850,PRJ00850,Alexandra,Norton,prj00850@company.com,001-509-535-1187x181,PROJECTS,Project Coordinator,L1,10000.0,2021-08-01,True,Regional Office,PMP,Pakistani,28,CC-PRJ-948,2021-08-01
EMP-000851,ENG00851,Samuel,Begum,eng00851@company.com,(216)442-0595x56574,ENGINEERING,Engineer,L1,10000.0,2019-07-13,True,Site Office A,,British,34,CC-ENG-512,2019-07-13
EMP-000852,PRJ00852,حاتم,آل سلطان,prj00852@company.com,5198358895,PROJECTS,Planner,L2,50000.0,2018-11-09,True,Site Office B,,Jordanian,32,CC-PRJ-849,2018-11-09
EMP-000853,CTR00853,ناصر الدّين,شربتلي,ctr00853@company.com,(0306) 999 0113,CONTRACTS,Claims Analyst,L4,1000000.0,2013-03-28,True,Site Office A,,Jordanian,9,CC-CTR-821,2013-03-28
EMP-000854,FIN00854,Mark,Wilson,fin00854@company.com,001-568-618-0978x8754,FINANCE,Financial Analyst,L2,50000.0,2014-10-08,True,Head Office,ACCA,Indian,27,CC-FIN-212,2014-10-08
EMP-000855,PRO00855,مأمون,Hooper,pro00855@company.com,+44(0)1632960137,PROCUREMENT,Procurement Specialist,L3,200000.0,2010-11-26,True,Head Office,CPM,Filipino,19,CC-PRO-597,2010-11-26
EMP-000856,PRO00856,Maurice,Hardy,pro00856@company.com,415.679.3763x92836,PROCUREMENT,Buyer,L1,10000.0,2023-03-24,True,Field Camp,CPM,Egyptian,12,CC-PRO-938,2023-03-24
EMP-000857,PRJ00857,Julia,Yoder,prj00857@company.com,+44(0)1414960829,PROJECTS,Project Coordinator,L1,10000.0,2022-04-13,True,Regional Office,PMI-ACP,Bangladeshi,29,CC-PRJ-445,2022-04-13
EMP-000858,HSE00858,Andrea,العقيل,hse00858@company.com,(0113) 496 0216,HSE,Safety Inspector,L2,50000.0,2023-08-02,True,Head Office,,Jordanian,29,CC-HSE-252,2023-08-02
EMP-000859,LEG00859,Scott,Harrison,leg00859@company.com,820-860-2128,LEGAL,Contract Analyst,L2,50000.0,2023-12-27,True,Head Office,,American,22,CC-LEG-653,2023-12-27
EMP-000860,PRO00860,مظهر,الراشد,pro00860@company.com,001-941-855-9991x015,PROCUREMENT,Procurement Specialist,L3,200000.0,2019-12-09,True,Site Office B,,Saudi,20,CC-PRO-674,2019-12-09
EMP-000861,PRJ00861,آلاء,آل حسين,prj00861@company.com,0306 9990722,PROJECTS,Scheduler,L3,200000.0,2011-11-29,True,Site Office B,,Saudi,34,CC-PRJ-293,2011-11-29
EMP-000862,HSE00862,Kenneth,Parker,hse00862@company.com,6993576572,HSE,Safety Inspector,L2,50000.0,2010-06-02,True,Field Camp,NEBOSH,Filipino,14,CC-HSE-351,2010-06-02
EMP-000863,HSE00863,Michael,Wilson,hse00863@company.com,698.764.5652x20368,HSE,HSE Manager,L4,1000000.0,2022-12-31,True,Regional Office,,American,3,CC-HSE-603,2022-12-31
EMP-000864,LEG00864,Garry,آل خضير,leg00864@company.com,(0161) 4960732,LEGAL,Legal Officer,L1,10000.0,2019-10-21,True,Head Office,,Sudanese,21,CC-LEG-491,2019-10-21
EMP-000865,ENG00865,Mike,Howarth,eng00865@company.com,+1-242-913-8820x90883,ENGINEERING,Engineer,L1,10000.0,2012-03-24,True,Head Office,PE,Pakistani,20,CC-ENG-517,2012-03-24
EMP-000866,PRJ00866,Jason,آل عواض,prj00866@company.com,(678)327-4117x67412,PROJECTS,Project Coordinator,L1,10000.0,2017-04-18,True,Warehouse,PMP,British,10,CC-PRJ-522,2017-04-18
EMP-000867,LEG00867,Oliver,المغاولة,leg00867@company.com,752-285-4781,LEGAL,Legal Officer,L1,10000.0,2012-09-17,True,Head Office,,Bangladeshi,16,CC-LEG-604,2012-09-17
EMP-000868,FIN00868,Derrick,Carr,fin00868@company.com,0117 496 0800,FINANCE,Financial Analyst,L2,50000.0,2012-07-31,True,Site Office A,,Indian,31,CC-FIN-129,2012-07-31
EMP-000869,ENG00869,Travis,آل علي,eng00869@company.com,+1-234-872-7274x23183,ENGINEERING,Engineer,L1,10000.0,2010-06-02,True,Field Camp,,Egyptian,9,CC-ENG-411,2010-06-02
EMP-000870,PRJ00870,Dale,King,prj00870@company.com,(906)449-6935,PROJECTS,Planner,L2,50000.0,2021-03-23,True,Field Camp,PRINCE2,Egyptian,35,CC-PRJ-533,2021-03-23
EMP-000871,CTR00871,ميّاد,Glover,ctr00871@company.com,+44(0)3069990695,CONTRACTS,Contract Engineer,L3,200000.0,2010-12-09,True,Site Office A,,Bangladeshi,19,CC-CTR-768,2010-12-09
EMP-000872,CTR00872,Grace,Holmes,ctr00872@company.com,001-446-975-3612x75156,CONTRACTS,Contract Admin,L1,10000.0,2020-10-25,True,Head Office,,American,23,CC-CTR-962,2020-10-25
EMP-000873,PRJ00873,Alexander,Jones,prj00873@company.com,848-836-0854x5667,PROJECTS,Scheduler,L3,200000.0,2021-06-12,True,Head Office,,Indian,20,CC-PRJ-191,2021-06-12
EMP-000874,ENG00874,جرير,Green,eng00874@company.com,404-276-3928x31995,ENGINEERING,Engineer,L1,10000.0,2013-02-18,True,Field Camp,,Egyptian,33,CC-ENG-921,2013-02-18
EMP-000875,ENG00875,Mohamed,Stevens,eng00875@company.com,658-410-8358x32863,ENGINEERING,Lead Engineer,L3,200000.0,2017-09-07,True,Field Camp,,Filipino,16,CC-ENG-778,2017-09-07
EMP-000876,CTR00876,Josh,Hall,ctr00876@company.com,200.408.1867,CONTRACTS,Contract Specialist,L2,50000.0,2020-04-24,False,Site Office A,,Pakistani,1,CC-CTR-723,2020-04-24
EMP-000877,FIN00877,ناهد,الدباغ,fin00877@company.com,304.316.6241,FINANCE,Finance Manager,L5,10000000.0,2013-11-22,True,Regional Office,,American,35,CC-FIN-183,2013-11-22
EMP-000878,HSE00878,Sally,آل العسكري,hse00878@company.com,6897219639,HSE,Environmental Specialist,L3,200000.0,2011-09-28,True,Regional Office,,Jordanian,8,CC-HSE-461,2011-09-28
EMP-000879,CTR00879,Abbie,العقيل,ctr00879@company.com,+44(0)118 4960731,CONTRACTS,Contract Specialist,L2,50000.0,2023-06-27,True,Head Office,,Saudi,8,CC-CTR-573,2023-06-27
EMP-000880,ENG00880,Chelsea,Jones,eng00880@company.com,01214960613,ENGINEERING,Engineer,L1,10000.0,2010-03-18,True,Head Office,CEng,Egyptian,6,CC-ENG-935,2010-03-18
EMP-000881,PRJ00881,Becky,Sanders,prj00881@company.com,+1-383-960-7658,PROJECTS,Planner,L2,50000.0,2014-12-17,True,Site Office A,PMI-ACP,Jordanian,14,CC-PRJ-107,2014-12-17
EMP-000882,PRO00882,عادل,Thomas,pro00882@company.com,557.991.4521x182,PROCUREMENT,Category Manager,L4,1000000.0,2018-11-19,True,Head Office,,Pakistani,13,CC-PRO-775,2018-11-19
EMP-000883,PRJ00883,Hollie,Fischer,prj00883@company.com,889.230.7464x5205,PROJECTS,Scheduler,L3,200000.0,2023-07-11,True,Head Office,PMP,Pakistani,17,CC-PRJ-683,2023-07-11
EMP-000884,LEG00884,Bethany,العقيل,leg00884@company.com,+44191 4960753,LEGAL,Legal Manager,L5,10000000.0,2016-02-26,True,Warehouse,,Sudanese,17,CC-LEG-797,2016-02-26
EMP-000885,PRJ00885,Samuel,Williams,prj00885@company.com,+1-311-461-6202,PROJECTS,Planner,L2,50000.0,2019-07-31,True,Field Camp,PMI-ACP,American,27,CC-PRJ-380,2019-07-31
EMP-000886,PRO00886,Kaitlyn,الدباغ,pro00886@company.com,+44161 496 0287,PROCUREMENT,Senior Buyer,L2,50000.0,2021-02-11,True,Regional Office,,Egyptian,4,CC-PRO-384,2021-02-11
EMP-000887,CTR00887,Sian,Bishop,ctr00887@company.com,01134960416,CONTRACTS,Contract Specialist,L2,50000.0,2017-02-03,True,Head Office,,Indian,2,CC-CTR-855,2017-02-03
EMP-000888,PRO00888,Sharon,آل سعود,pro00888@company.com,(992)924-8395x894,PROCUREMENT,Procurement Specialist,L3,200000.0,2011-09-02,False,Head Office,CIPS,Indian,2,CC-PRO-591,2011-09-02
EMP-000889,ENG00889,Bruce,Wright,eng00889@company.com,970.756.2271x04331,ENGINEERING,Engineer,L1,10000.0,2017-07-01,True,Head Office,,British,4,CC-ENG-941,2017-07-01
EMP-000890,ENG00890,نوّار,كانو,eng00890@company.com,(883)650-3446x945,ENGINEERING,Design Engineer,L4,1000000.0,2011-08-21,True,Site Office B,,Jordanian,8,CC-ENG-187,2011-08-21
EMP-000891,CTR00891,يوسف,الحكير,ctr00891@company.com,392-413-4249,CONTRACTS,Contracts Manager,L5,10000000.0,2018-06-19,True,Regional Office,,Indian,9,CC-CTR-163,2018-06-19
EMP-000892,CTR00892,باسمة,العقيل,ctr00892@company.com,(020) 7496 0994,CONTRACTS,Contract Specialist,L2,50000.0,2016-10-05,True,Site Office A,,Indian,4,CC-CTR-672,2016-10-05
EMP-000893,PRO00893,Martin,Taylor,pro00893@company.com,(903)231-9222,PROCUREMENT,Category Manager,L4,1000000.0,2019-01-04,True,Regional Office,CIPS,Jordanian,25,CC-PRO-575,2019-01-04
EMP-000894,HSE00894,رمضان,Castro,hse00894@company.com,0151 496 0754,HSE,HSE Director,L5,10000000.0,2023-11-21,True,Warehouse,,Saudi,30,CC-HSE-629,2023-11-21
EMP-000895,ENG00895,Zoe,Hill,eng00895@company.com,+44306 999 0675,ENGINEERING,Engineer,L1,10000.0,2012-04-21,True,Warehouse,,Egyptian,9,CC-ENG-752,2012-04-21
EMP-000896,FIN00896,فايد,Johnson,fin00896@company.com,324.826.8774,FINANCE,Financial Analyst,L2,50000.0,2020-10-18,True,Site Office A,CPA,Saudi,9,CC-FIN-419,2020-10-18
EMP-000897,PRJ00897,Christina,Reyes,prj00897@company.com,09098790756,PROJECTS,Planner,L2,50000.0,2018-01-09,True,Regional Office,,Pakistani,31,CC-PRJ-416,2018-01-09
EMP-000898,PRJ00898,عبد الرّشيد,Holland,prj00898@company.com,001-603-275-8309x4515,PROJECTS,Project Coordinator,L1,10000.0,2010-03-08,True,Warehouse,PRINCE2,Sudanese,4,CC-PRJ-532,2010-03-08
EMP-000899,ENG00899,Mike,آل سلطان,eng00899@company.com,960.344.0907x9772,ENGINEERING,Engineering Manager,L6,,2014-07-07,True,Site Office A,,Jordanian,22,CC-ENG-972,2014-07-07
EMP-000900,PRJ00900,Ellie,Bartlett,prj00900@company.com,001-522-216-1070x5184,PROJECTS,Program Director,L6,,2023-10-27,True,Site Office A,PMP,Jordanian,15,CC-PRJ-103,2023-10-27
EMP-000901,PRJ00901,Gerald,Hill,prj00901@company.com,001-458-606-6013,PROJECTS,Scheduler,L3,200000.0,2020-06-18,True,Head Office,,British,25,CC-PRJ-310,2020-06-18
EMP-000902,ENG00902,Darren,White,eng00902@company.com,001-386-920-4485x157,ENGINEERING,Design Engineer,L4,1000000.0,2010-02-25,True,Head Office,PE,Pakistani,19,CC-ENG-550,2010-02-25
EMP-000903,PRO00903,Gail,آل عطفة,pro00903@company.com,(359)502-0357,PROCUREMENT,Procurement Specialist,L3,200000.0,2018-01-27,True,Head Office,CSCP,Egyptian,17,CC-PRO-836,2018-01-27
EMP-000904,PRO00904,Tiffany,Harrison,pro00904@company.com,001-624-506-4242x95633,PROCUREMENT,Category Manager,L4,1000000.0,2015-07-08,True,Head Office,,Indian,2,CC-PRO-951,2015-07-08
EMP-000905,PRJ00905,Damien,المغاولة,prj00905@company.com,+44(0)1144960759,PROJECTS,Planner,L2,50000.0,2012-06-28,True,Head Office,PMI-ACP,British,11,CC-PRJ-639,2012-06-28
EMP-000906,CTR00906,Dean,بقشان,ctr00906@company.com,+448081570209,CONTRACTS,Contracts Director,L6,,2019-09-24,True,Head Office,,Pakistani,9,CC-CTR-913,2019-09-24
EMP-000907,PRO00907,Elliot,Weeks,pro00907@company.com,001-665-543-5884x183,PROCUREMENT,Senior Buyer,L2,50000.0,2018-05-24,True,Site Office A,,Saudi,13,CC-PRO-974,2018-05-24
EMP-000908,FIN00908,Robert,Holt,fin00908@company.com,+1-727-227-9559x69051,FINANCE,Cost Controller,L4,1000000.0,2017-05-08,True,Site Office B,CMA,Sudanese,32,CC-FIN-314,2017-05-08
EMP-000909,PRJ00909,لؤي,Lee,prj00909@company.com,(954)827-8207,PROJECTS,Project Manager,L4,1000000.0,2023-10-17,True,Site Office B,,Sudanese,24,CC-PRJ-610,2023-10-17
EMP-000910,FIN00910,Josephine,Hodgson,fin00910@company.com,(01632)960595,FINANCE,Accountant,L1,10000.0,2018-05-21,True,Site Office A,,Jordanian,18,CC-FIN-695,2018-05-21
EMP-000911,ENG00911,Elizabeth,Waller,eng00911@company.com,001-581-466-4969x02824,ENGINEERING,Project Engineer,L5,10000000.0,2023-02-05,True,Head Office,,Jordanian,16,CC-ENG-505,2023-02-05
EMP-000912,PRO00912,Roger,Savage,pro00912@company.com,+44(0)306 9990257,PROCUREMENT,Senior Buyer,L2,50000.0,2018-06-17,True,Field Camp,CIPS,Pakistani,6,CC-PRO-402,2018-06-17
EMP-000913,ENG00913,Gail,Burgess,eng00913@company.com,324.541.2336,ENGINEERING,Senior Engineer,L2,50000.0,2023-02-05,True,Site Office B,,Jordanian,30,CC-ENG-542,2023-02-05
EMP-000914,ENG00914,Ricardo,Sutton,eng00914@company.com,(417)786-3767x316,ENGINEERING,Design Engineer,L4,1000000.0,2017-02-10,True,Head Office,,Filipino,5,CC-ENG-467,2017-02-10
EMP-000915,CTR00915,Maurice,آل الشيخ,ctr00915@company.com,001-569-768-1579x0392,CONTRACTS,Contract Admin,L1,10000.0,2021-04-03,True,Site Office B,,Filipino,15,CC-CTR-200,2021-04-03
EMP-000916,PRO00916,شجاع,Hayes,pro00916@company.com,+1-761-832-7303x461,PROCUREMENT,Senior Buyer,L2,50000.0,2022-04-01,True,Head Office,CPM,Filipino,13,CC-PRO-822,2022-04-01
EMP-000917,PRJ00917,Antony,Sanders,prj00917@company.com,(0141) 496 0704,PROJECTS,Project Coordinator,L1,10000.0,2022-03-08,False,Head Office,PMI-ACP,American,26,CC-PRJ-941,2022-03-08
EMP-000918,PRJ00918,معن,Tucker,prj00918@company.com,471-851-6025,PROJECTS,Scheduler,L3,200000.0,2020-08-02,True,Field Camp,,American,15,CC-PRJ-332,2020-08-02
EMP-000919,PRJ00919,Tina,الحكير,prj00919@company.com,(760)346-4197x8575,PROJECTS,Project Coordinator,L1,10000.0,2015-03-30,True,Regional Office,,Jordanian,22,CC-PRJ-910,2015-03-30
EMP-000920,PRO00920,Steven,Martinez,pro00920@company.com,920-859-4389,PROCUREMENT,Category Manager,L4,1000000.0,2019-08-14,True,Warehouse,CPSM,Sudanese,2,CC-PRO-483,2019-08-14
EMP-000921,PRO00921,قائد,Field,pro00921@company.com,+44(0)151 496 0509,PROCUREMENT,Procurement Lead,L5,10000000.0,2016-11-08,False,Head Office,,British,22,CC-PRO-330,2016-11-08
EMP-000922,ENG00922,حامد,الخرافي,eng00922@company.com,308-742-4560x7540,ENGINEERING,Lead Engineer,L3,200000.0,2019-01-18,True,Warehouse,PE,Bangladeshi,3,CC-ENG-242,2019-01-18
EMP-000923,PRO00923,بتلاء,Sellers,pro00923@company.com,(718)912-2764,PROCUREMENT,Procurement Manager,L6,,2017-05-29,True,Regional Office,,Bangladeshi,26,CC-PRO-490,2017-05-29
EMP-000924,PRO00924,Joanne,White,pro00924@company.com,797.601.5502x91681,PROCUREMENT,Senior Buyer,L2,50000.0,2021-12-27,True,Site Office A,CPSM,Filipino,6,CC-PRO-275,2021-12-27
EMP-000925,PRO00925,مهنّد,Hodges,pro00925@company.com,216-713-9449x883,PROCUREMENT,Procurement Specialist,L3,200000.0,2010-09-20,True,Site Office B,CSCP,Indian,25,CC-PRO-390,2010-09-20
EMP-000926,PRO00926,حقّي,الخرافي,pro00926@company.com,+44(0)118 4960248,PROCUREMENT,Buyer,L1,10000.0,2021-10-05,True,Head Office,,Pakistani,21,CC-PRO-980,2021-10-05
EMP-000927,CTR00927,Andrew,Quinn,ctr00927@company.com,+1-344-506-3062x44795,CONTRACTS,Contract Specialist,L2,50000.0,2012-06-26,True,Site Office A,,Indian,25,CC-CTR-986,2012-06-26
EMP-000928,PRO00928,Louise,Murray,pro00928@company.com,797-796-9586x7805,PROCUREMENT,Procurement Lead,L5,10000000.0,2016-12-12,True,Warehouse,,Bangladeshi,20,CC-PRO-701,2016-12-12
EMP-000929,PRO00929,نضال,Rogers,pro00929@company.com,338.526.4609x1785,PROCUREMENT,Procurement Specialist,L3,200000.0,2020-04-17,True,Head Office,CIPS,American,16,CC-PRO-638,2020-04-17
EMP-000930,ENG00930,يعقوب,Weber,eng00930@company.com,+44151 4960702,ENGINEERING,Lead Engineer,L3,200000.0,2021-01-04,True,Site Office B,,Filipino,30,CC-ENG-455,2021-01-04
EMP-000931,PRJ00931,Victoria,آل مقطة,prj00931@company.com,(860)548-7368x26911,PROJECTS,Scheduler,L3,200000.0,2016-09-02,True,Regional Office,,American,16,CC-PRJ-283,2016-09-02
