vendor_id,vendor_code,vendor_name,vendor_legal_name,vendor_type,sector_specialization,country,state,city,postal_code,address_line1,address_line2,registration_number,vat_number,tax_id,bank_name,bank_account,swift_code,payment_terms_days,credit_limit_usd,performance_rating,risk_category,prequalification_status,prequalification_expiry_date,iso_certified,hse_rating,minority_owned,small_business,contact_name,contact_email,contact_phone,annual_turnover_usd,years_in_business,created_date,last_updated_date
VND-000551,V00551,"Hicks, Peters and Bishop","Young, Clarke and Fowler Corp.",LABOUR_CONTRACTOR,CIVIL,South Korea,Incheon,Chrismouth,51032,8037 Elizabeth Court Apt. 974,Suite 990,REG-KR-15560483,VAT974652474069900,TID-915296527,HSBC,KR342030423227752135,HSBCKRXXX,45,281786.65,3.4,MEDIUM,PENDING,2020-07-10,False,4,False,False,Kayla Escobar,kayla.escobar@jones-bolton.info,(0808) 1570585,212950.24,31,2016-06-19,2024-10-27
VND-000552,V00552,Patel Ltd,Lawrence-Reynolds Corp.,SUBCONTRACTOR,POWER,Kuwait,Ahmadi,Leonardshire,51423,"Studio 3
Alison Throughway",,REG-KW-15486368,VAT755318203510097,TID-904312279,BNP Paribas,KW879198321029161746,BNPXKWXXX,45,453597.43,3.4,MEDIUM,APPROVED,2026-12-14,True,3,False,False,Mark Dunn-White,mark.dunn-white@morrison-jordan.com,+44(0)1314960701,12296158.2,6,2020-12-14,2023-03-23
VND-000553,V00553,Jones Group,Thomson PLC Inc.,OEM,CIVIL,USA,California,Garethmouth,84406,"Flat 47X
Taylor Falls",Flat 8,REG-US-21289411,VAT676623283864329,TID-963483699,Citibank,US296708056856670636,CITIUSXXX,45,220359.13,3.9,LOW,APPROVED,2028-04-23,True,5,False,False,Jade Fletcher,jade.fletcher@matthews-arnold.com,(029) 2018232,18505320.03,8,2019-06-01,2024-01-12
VND-000554,V00554,"Murray, Cooper and Lee","Griffiths, Wilkinson and Saunders Inc.",SUPPLIER,POWER,USA,Oklahoma,East Josh,G4 5TB,29594 White Forges,,REG-US-49663715,VAT265347516346300,TID-374584158,Standard Chartered,US219650496273226261,STANUSXXX,90,796547.1,4.4,LOW,APPROVED,2027-01-20,True,4,False,False,Denise Gibson,denise.gibson@rodriguez-rivera.com,382-986-3040x29662,1524042.37,26,2017-06-05,2024-04-21
VND-000555,V00555,Frost and Sons,"Thompson, Sullivan and Munoz Inc.",LABOUR_CONTRACTOR,CIVIL,USA,New York,South Kennethburgh,L1 9GW,502 Brandon Court Apt. 193,Apt. 593,REG-US-47813626,VAT618964966717756,TID-300423564,Bank of America,US271962341996433853,BANKUSXXX,45,371237.74,2.8,MEDIUM,REJECTED,2022-01-16,True,5,False,False,Allison Miller,allison.miller@murray.co.uk,+44(0)20 74960719,7386437.32,39,2019-02-06,2022-04-28
VND-000556,V00556,"Cole, Bright and Cain","Singh, Gomez and Greene Ltd.",MANUFACTURER,CIVIL,India,Maharashtra,North Debbieburgh,30241,3231 Curtis Mountain Suite 814,,REG-IN-42202747,VAT517391091915766,TID-705931484,BNP Paribas,IN560545769475769453,BNPXINXXX,90,1718492.82,4.8,LOW,PENDING,2022-03-15,False,3,False,False,Mrs Paige Lane,mrs.paige.lane@edwards-davies.info,0141 496 0474,1112408.93,29,2020-04-18,2023-07-09
VND-000557,V00557,"Wheeler, Fletcher and Harvey","Rowe, Howard and Williamson LLC",MANUFACTURER,CIVIL,Saudi Arabia,Dammam,Smithville,73085,8061 Eric Gardens Apt. 167,,REG-SA-69952950,VAT227045913113700,TID-357192447,HSBC,SA489594815269255966,HSBCSAXXX,45,559653.08,2.7,LOW,APPROVED,2027-10-31,True,1,False,False,Dr Nigel Davies,dr.nigel.davies@santiago.biz,+44113 496 0676,239553.13,13,2015-02-25,2024-07-17
VND-000558,V00558,Mitchell and Sons,"Lewis, Carroll and Walker LLC",SUBCONTRACTOR,CIVIL,UAE,Sharjah,Johnberg,B00 7PJ,132 Kim Rapid,Studio 9,REG-AE-96653191,VAT922888616600093,TID-230977088,JPMorgan Chase,AE786145430796373100,JPMOAEXXX,30,113447.73,3.7,LOW,APPROVED,2028-04-12,True,4,False,True,Barbara Kelly,barbara.kelly@melton.net,(878)741-7837,1675353.31,15,2020-07-23,2024-12-23
VND-000559,V00559,Brown-Thomas,Akhtar-Williams S.A.,SUPPLIER,CIVIL,France,Hauts-de-France,Paulahaven,37155,"Flat 37
Davies Island",Studio 76,REG-FR-69687908,VAT609994994368587,TID-241794996,JPMorgan Chase,FR386874470173208652,JPMOFRXXX,45,139609.0,3.2,LOW,APPROVED,2028-07-11,False,4,False,False,Brett Hill,brett.hill@lara-martin.biz,(0191) 496 0784,3704199.99,48,2021-06-22,2024-05-30
VND-000560,V00560,Cardenas Inc,Cooper-Murray Ltd.,SUBCONTRACTOR,MULTI,India,Maharashtra,East Ricky,W67 9JP,344 Charles Ports Apt. 465,,REG-IN-13552710,VAT439034428529384,TID-343427104,Deutsche Bank,IN645800027221425731,DEUTINXXX,60,93472.39,2.0,HIGH,CONDITIONAL,2021-03-21,True,1,True,True,Jeffrey Burke-Brown,jeffrey.burke-brown@khan.com,(723)947-7804,1055385.57,30,2021-06-07,2022-09-10
VND-000561,V00561,"Brown, Bradley and Warner",Lee Ltd LLC,MANUFACTURER,MULTI,UAE,Abu Dhabi,West Connor,S7 7AR,328 Gonzalez Creek Apt. 220,Suite 842,REG-AE-95890840,VAT967908493717892,TID-974757677,BNP Paribas,AE292092973525953322,BNPXAEXXX,60,50239.34,2.7,LOW,APPROVED,2027-05-08,False,3,False,False,Toby Barnett-Jennings,toby.barnett-jenning@carr.net,(0808)1570483,1935042.51,38,2019-12-19,2023-04-10
VND-000562,V00562,"Bell, Ball and Hawkins",Barton Ltd Corp.,OEM,POWER,Kuwait,Kuwait City,South Melinda,03650,"Flat 90h
Jacob Green",Flat 9,REG-KW-77869393,VAT278339097784353,TID-990953276,BNP Paribas,KW251850761087082697,BNPXKWXXX,30,1888646.04,4.7,MEDIUM,APPROVED,2026-07-02,True,3,False,False,Kathryn Thompson,kathryn.thompson@wood-dawson.com,(200)211-5461x758,1155613.85,11,2017-03-29,2024-02-20
VND-000563,V00563,Robertson-Robinson,Lee-Walters Corp.,SUPPLIER,POWER,Kuwait,Hawally,West Jonathanland,HD58 3BZ,8564 Rodriguez Ville,Studio 40,REG-KW-30503941,VAT672363285087989,TID-118132628,JPMorgan Chase,KW981764846735742233,JPMOKWXXX,45,727509.82,3.1,LOW,REJECTED,2023-05-29,False,4,False,False,Dillon Brown,dillon.brown@lawrence-cook.co.uk,+1-802-371-6988x371,603556.67,23,2022-02-12,2022-08-06
VND-000564,V00564,"Flores, Johnson and Montes","Gonzalez, Gutierrez and Alvarez LLC",LABOUR_CONTRACTOR,POWER,UAE,Abu Dhabi,Zacharyfurt,49643,8195 Murphy Squares Apt. 853,,REG-AE-41717630,VAT646697824287006,TID-818335840,Bank of America,AE235350637311804674,BANKAEXXX,60,922855.18,3.7,LOW,REJECTED,2023-02-18,True,4,False,False,Dr William Cunningham,dr.william.cunningha@williams-jackson.net,0118 4960399,8718673.02,24,2018-07-15,2023-04-15
VND-000565,V00565,Briggs and Sons,French-Butler LLC,SUBCONTRACTOR,POWER,Saudi Arabia,Dhahran,Erikfurt,20374,7 Catherine Throughway,Studio 9,REG-SA-67461167,VAT911078706781888,TID-387406467,Bank of America,SA217561547055491215,BANKSAXXX,45,424821.51,3.4,LOW,APPROVED,2028-03-14,True,3,False,False,Taylor Graves,taylor.graves@thomas.com,351-550-2528x546,697375.05,26,2015-10-22,2022-06-08
VND-000566,V00566,Koch PLC,Bell-Giles Ltd.,SUBCONTRACTOR,POWER,UK,Scotland,Meyerstown,N27 3AZ,1210 Jennifer Harbors,,REG-GB-86715313,VAT946560575350773,TID-869284995,HSBC,GB352042620197121241,HSBCGBXXX,60,417141.29,2.9,MEDIUM,APPROVED,2028-11-16,False,2,True,False,Rebecca Dawson,rebecca.dawson@grimes.info,944.373.0577,3108019.76,39,2019-10-28,2024-04-06
VND-000567,V00567,"Davis, Chamberlain and Marsh",Thomas-John LLC,MANUFACTURER,OIL_GAS,UAE,Ajman,Lake Rosemaryshire,02790,4 Frances Light,,REG-AE-86727686,VAT880213873194641,TID-431536457,JPMorgan Chase,AE902760759889786533,JPMOAEXXX,60,262976.57,4.1,LOW,APPROVED,2026-10-18,True,4,False,False,Paige Hargreaves,paige.hargreaves@vaughan-ahmed.info,01174960793,11993603.47,45,2017-04-11,2022-08-25
VND-000568,V00568,"Fox, Barlow and Curtis",Williams-Wilson Corp.,MANUFACTURER,POWER,Qatar,Al Wakrah,Port Christopher,98178,62600 Dennis Keys,,REG-QA-85331364,VAT545454527117127,TID-428747917,Bank of America,QA631505764497470002,BANKQAXXX,45,491525.72,3.3,LOW,APPROVED,2029-01-24,True,2,False,False,Dana Hanson,dana.hanson@smith-steele.info,+1-747-959-7833x54883,815864.63,30,2018-06-20,2024-06-10
VND-000569,V00569,Mcdowell Inc,"Cooper, Abbott and Lee Inc.",SUPPLIER,MULTI,USA,California,North Justin,CR6P 2WF,"Studio 54
Dawn Skyway",Suite 000,REG-US-72331124,VAT189032272788998,TID-218014918,Deutsche Bank,US330063553730964969,DEUTUSXXX,60,1014188.86,2.5,LOW,APPROVED,2027-01-20,False,1,False,False,Glen Green,glen.green@smith-wheeler.net,3862014605,4842154.94,41,2022-02-13,2024-01-04
VND-000570,V00570,"Edwards, Lee and Thorpe",Brady-Walker Ltd.,LABOUR_CONTRACTOR,OIL_GAS,Australia,Western Australia,Gavinberg,12220,090 Cameron Mills,,REG-AU-68334317,VAT436120910828307,TID-454772432,BNP Paribas,AU944315948989596546,BNPXAUXXX,60,527527.33,3.3,LOW,APPROVED,2027-07-11,True,4,False,False,Suzanne Watson,suzanne.watson@brown.com,001-404-280-2835x4158,3714612.04,24,2017-12-08,2023-08-22
VND-000571,V00571,"Rice, Davis and Taylor",Mercer Ltd Ltd.,SUPPLIER,CIVIL,UK,Scotland,West Jasminmouth,YO47 5JD,8330 Crawford Flats,,REG-GB-77176544,VAT244458734470722,TID-750084905,ABN AMRO,GB529743946408822309,ABNXGBXXX,60,327460.02,2.5,MEDIUM,APPROVED,2029-04-09,False,5,False,False,Mrs Lesley Welch,mrs.lesley.welch@wilkinson.com,0289018842,5187566.97,46,2020-05-07,2023-03-24
VND-000572,V00572,Mcintosh-Reynolds,Matthews-Bartlett LLC,SUPPLIER,CIVIL,UAE,Dubai,Lake Kylechester,E6 7RG,6678 Ashley Spurs,Suite 616,REG-AE-11363738,VAT439762162184892,TID-398648040,Barclays,AE410754853465579220,BARCAEXXX,90,183309.61,1.4,BLACKLISTED,REJECTED,2021-09-15,True,2,False,False,Jason Boyer,jason.boyer@garcia.com,+44116 4960289,2844583.61,29,2021-05-10,2024-06-05
VND-000573,V00573,Jennings-Bull,Simpson-Lee LLC,CONSULTANT,POWER,UAE,Sharjah,Cartershire,NN0N 1NE,57 Alexandra Cliff,,REG-AE-19232076,VAT894677445321672,TID-487079860,Deutsche Bank,AE376589635957086199,DEUTAEXXX,60,726146.72,2.6,LOW,PENDING,2021-01-22,True,5,False,False,Krystal Rodriguez,krystal.rodriguez@johnson-jones.com,001-356-651-8871,1916263.89,21,2021-03-13,2023-09-04
VND-000574,V00574,Lawrence Inc,Johnson Ltd Ltd.,SUBCONTRACTOR,MULTI,UK,England,North Naomistad,13827,018 Houston Camp Suite 429,,REG-GB-77704078,VAT880415922062379,TID-824557941,JPMorgan Chase,GB630334742463104379,JPMOGBXXX,30,137345.91,1.8,HIGH,CONDITIONAL,2023-01-11,True,4,False,False,Larry Green,larry.green@gould.com,(295)822-2336x9318,8091664.08,6,2022-05-19,2024-03-22
VND-000575,V00575,Harrison LLC,Smith-Harding Corp.,LABOUR_CONTRACTOR,POWER,Canada,Ontario,North Kimberlyfort,CA4M 9QS,"Flat 6
Pearson Lake",,REG-CA-31741531,VAT729473907586734,TID-754447733,Barclays,CA307417430435023850,BARCCAXXX,30,178362.98,3.0,LOW,APPROVED,2028-06-22,False,4,False,True,Chad Green,chad.green@curtis-henderson.com,(0118) 4960534,756422.09,26,2018-02-22,2024-05-14
VND-000576,V00576,Stevens-Robinson,"Kaur, Mahmood and Walsh LLC",LABOUR_CONTRACTOR,POWER,UAE,Abu Dhabi,West Jessicachester,N3C 7UQ,943 Naomi Lodge,,REG-AE-67415160,VAT613741582448361,TID-492130623,Deutsche Bank,AE956913303033467711,DEUTAEXXX,60,1253278.23,3.6,MEDIUM,APPROVED,2028-09-04,True,1,False,False,Ms Charlene Morris,ms.charlene.morris@ryan.com,+1-744-236-9580x50450,591059.26,14,2015-02-13,2024-06-15
VND-000577,V00577,Hart Inc,"Edwards, Reid and Weeks Corp.",OEM,CIVIL,Qatar,Doha,Richardburgh,55775,515 Erica Spurs Apt. 450,Apt. 435,REG-QA-88051323,VAT934743255653032,TID-955947538,JPMorgan Chase,QA183984723034202847,JPMOQAXXX,30,704621.87,3.5,LOW,APPROVED,2028-10-30,True,2,False,False,Craig Jackson,craig.jackson@williams.info,727-594-3379,4594564.2,50,2015-03-09,2022-07-06
VND-000578,V00578,"Williams, Cox and Walker",Forster LLC LLC,SUPPLIER,MULTI,UAE,Ajman,North Douglasstad,73115,"Flat 51q
Stewart Union",Apt. 511,REG-AE-30681094,VAT862952787623070,TID-603757718,Citibank,AE667754619924065838,CITIAEXXX,90,575800.56,2.8,HIGH,CONDITIONAL,2021-11-26,True,4,False,False,Sean Morales,sean.morales@montoya-hernandez.biz,0292018455,1287514.7,37,2022-01-20,2022-10-31
VND-000579,V00579,"Stewart, Alvarez and Richmond",Turner and Sons Ltd.,CONSULTANT,POWER,UK,Wales,Lake Sandra,56259,6 Katherine Glens,,REG-GB-78922513,VAT365377619517694,TID-848278945,Wells Fargo,GB682373379121211018,WELLGBXXX,60,535672.63,2.9,LOW,PENDING,2023-06-11,True,3,False,False,Jennifer Wells,jennifer.wells@bryant-wright.com,576.220.9906x93196,552434.93,8,2018-11-20,2024-05-01
VND-000580,V00580,Ramirez and Sons,Wilson-Roberts Corp.,SUPPLIER,CIVIL,Kuwait,Ahmadi,Stephaniechester,40946,420 Lauren Rest,Suite 450,REG-KW-44162057,VAT348048319014219,TID-698671532,Deutsche Bank,KW591999452951712227,DEUTKWXXX,45,709000.29,2.5,MEDIUM,PENDING,2020-11-30,False,4,False,False,Denise Goodwin,denise.goodwin@richards.com,+1-723-913-4275,5917233.29,6,2020-02-05,2023-01-08
VND-000581,V00581,Austin Inc,Williams PLC LLC,SUPPLIER,OIL_GAS,Saudi Arabia,Dammam,Gallagherland,90373,1150 Thomas Prairie Apt. 792,,REG-SA-11576195,VAT623119590491668,TID-122344090,Standard Chartered,SA520833444704887899,STANSAXXX,60,222922.36,2.5,MEDIUM,APPROVED,2028-05-19,False,3,False,False,Eileen Johnson,eileen.johnson@smith.com,+443069990517,4204402.93,44,2016-11-11,2022-01-22
VND-000582,V00582,Lloyd-Hall,"Pierce, Sanders and Yoder LLC",SUBCONTRACTOR,POWER,Saudi Arabia,Jubail,New Daniel,B5 9WT,45 Karen Way,,REG-SA-66151444,VAT493266100761176,TID-682759363,Standard Chartered,SA122956342777522592,STANSAXXX,60,508387.05,4.9,LOW,APPROVED,2027-01-13,True,3,False,False,Amelia Flynn,amelia.flynn@gordon.com,8445500202,834889.12,6,2015-12-09,2022-10-18
VND-000583,V00583,"Godfrey, Johnson and Wilkinson","Norman, Kramer and Nelson LLC",SUBCONTRACTOR,CIVIL,UAE,Ajman,East Dylanstad,31970,1 Georgina Shores,Suite 210,REG-AE-79037849,VAT827674950380305,TID-818143426,BNP Paribas,AE893637262942066154,BNPXAEXXX,45,1501934.52,3.4,LOW,APPROVED,2026-10-29,False,4,False,False,Eugene Ross,eugene.ross@smith.com,0115 4960334,921262.9,17,2021-03-07,2023-11-27
VND-000584,V00584,"Chan, Jenkins and Perry","Simon, Keith and Powers LLC",LABOUR_CONTRACTOR,CIVIL,Saudi Arabia,Al Khobar,North Janiceport,31638,69078 Wong Meadow Suite 200,,REG-SA-88228686,VAT697670940351593,TID-450809299,JPMorgan Chase,SA231548158268687640,JPMOSAXXX,90,132049.58,2.8,HIGH,CONDITIONAL,2022-03-08,True,2,False,True,Brett Nichols,brett.nichols@flynn-thompson.net,(621)741-0707x163,766528.63,24,2017-12-09,2022-04-30
VND-000585,V00585,Richards LLC,Hudson-Burton Inc.,LABOUR_CONTRACTOR,CIVIL,USA,New York,Daltonborough,UB19 7SU,7188 Brady Vista,Flat 95,REG-US-29438830,VAT184555790151685,TID-307562816,Wells Fargo,US655664641962342192,WELLUSXXX,30,339819.05,2.2,HIGH,EXPIRED,2021-09-17,True,4,False,False,Jasmine Hyde,jasmine.hyde@molina.com,(0115) 496 0266,637088.21,49,2017-01-19,2022-02-05
VND-000586,V00586,"Palmer, Rees and Jordan","Taylor, Mcdaniel and Pennington LLC",SUPPLIER,POWER,UAE,Ajman,North Christine,DD76 3AN,6142 Nicholas Hill,,REG-AE-83759721,VAT164188371718876,TID-335514710,Citibank,AE247972699994981283,CITIAEXXX,60,551556.54,2.4,HIGH,EXPIRED,2022-04-19,False,5,False,False,Stuart Hale,stuart.hale@mathis.com,296-686-3647,14051952.17,6,2019-11-05,2024-05-14
VND-000587,V00587,"Gibbs, Hart and Alexander",Ramirez and Sons LLC,SUBCONTRACTOR,CIVIL,UAE,Abu Dhabi,Gemmaside,90953,229 Donna Expressway Suite 065,,REG-AE-18004919,VAT548229019445601,TID-673358664,HSBC,AE175243838058269299,HSBCAEXXX,60,408595.35,3.7,MEDIUM,APPROVED,2027-03-15,False,1,False,False,Conor Poole,conor.poole@bennett.com,410-440-6291x187,1409131.64,34,2022-10-27,2024-06-04
VND-000588,V00588,Martin-Oneill,"Jones, Kirby and Flynn Corp.",SUBCONTRACTOR,OIL_GAS,Canada,Saskatchewan,Timothyhaven,64769,8656 Black Court,,REG-CA-99096950,VAT990701080351732,TID-268417776,Wells Fargo,CA295186267136841013,WELLCAXXX,30,164765.9,2.5,MEDIUM,EXPIRED,2023-05-31,True,4,False,True,Joshua Griffin,joshua.griffin@collier.info,8615735631,5771193.55,14,2017-04-03,2023-04-08
VND-000589,V00589,Berry and Sons,Jones PLC LLC,MANUFACTURER,CIVIL,UAE,Ras Al Khaimah,New Steven,51876,30716 Bailey Underpass,,REG-AE-93372014,VAT625893522923413,TID-751437877,HSBC,AE196776106592088143,HSBCAEXXX,90,432777.69,3.4,MEDIUM,APPROVED,2026-12-09,True,4,False,False,Dr Francis Summers,dr.francis.summers@fletcher.org,763-636-1317,92284506.02,34,2019-12-27,2024-04-19
VND-000590,V00590,Olson LLC,"Oliver, Morgan and Taylor Ltd.",CONSULTANT,OIL_GAS,UK,Scotland,West Hannahton,79636,5174 Martha Squares,,REG-GB-92777798,VAT767856708161529,TID-707205726,HSBC,GB492665686295912573,HSBCGBXXX,60,274012.92,3.7,MEDIUM,APPROVED,2028-02-10,False,3,False,False,Christopher Howard,christopher.howard@lewis-ross.com,881-547-6212x36018,1199036.2,19,2016-10-27,2023-12-05
VND-000591,V00591,"Adams, Haynes and Hayward",Jacobson Group LLC,SUBCONTRACTOR,OIL_GAS,Saudi Arabia,Jeddah,Garryville,85778,"Flat 98D
Harriet Harbors",,REG-SA-76844525,VAT729544516176325,TID-477896277,Bank of America,SA496694179967080897,BANKSAXXX,30,547424.43,4.3,MEDIUM,APPROVED,2028-07-22,False,3,False,False,Kristen Flores,kristen.flores@price-parsons.org,+1-399-821-7735,356013.58,22,2022-09-09,2023-08-06
VND-000592,V00592,"Rosales, Nelson and Barker","Gillespie, Torres and Santos LLC",OEM,POWER,UAE,Ajman,North Russellborough,08539,3 Webster Bridge,,REG-AE-98970427,VAT679578520645019,TID-965654456,Deutsche Bank,AE313698816498044509,DEUTAEXXX,30,292976.63,4.1,LOW,PENDING,2021-10-31,True,3,True,False,Shirley Price,shirley.price@khan.com,+1-414-244-2484,18936750.63,15,2019-06-04,2022-01-21
VND-000593,V00593,Herbert LLC,Butler-Hill LLC,SUPPLIER,MULTI,UAE,Ajman,Johnstad,81896,0542 Roberson Course,,REG-AE-99490648,VAT708952552715906,TID-691701787,JPMorgan Chase,AE494845813088983057,JPMOAEXXX,60,349586.34,4.3,LOW,APPROVED,2027-10-02,True,4,False,False,Elizabeth Jenkins,elizabeth.jenkins@barnett.biz,426.211.0356x59429,9303278.03,11,2017-08-28,2024-08-28
VND-000594,V00594,"Rhodes, Houston and Mcguire",Lee Ltd Inc.,SUBCONTRACTOR,MULTI,USA,Louisiana,South Patrick,M24 6SG,3348 Stephanie Glens Apt. 751,,REG-US-49485474,VAT605330527574874,TID-711476881,BNP Paribas,US951995305641849378,BNPXUSXXX,60,527892.42,1.8,HIGH,CONDITIONAL,2022-09-09,False,4,False,False,Dr Abbie Lord,dr.abbie.lord@reed.org,(0151) 496 0940,5564880.94,6,2015-08-01,2024-10-26
VND-000595,V00595,"Dixon, Robinson and Jones","Atkins, Martin and Malone LLC",OEM,POWER,UAE,Abu Dhabi,Gerardburgh,33103,"Flat 53u
Pauline Lodge",,REG-AE-50383896,VAT143481991200304,TID-505691670,Standard Chartered,AE314444299067456865,STANAEXXX,90,254047.89,3.8,LOW,EXPIRED,2020-08-27,True,2,False,False,Heather Noble,heather.noble@rivera.com,+44(0)1134960471,923935.87,25,2016-08-03,2022-09-16
VND-000596,V00596,Brown-Harrison,"Patel, Robson and Sykes Inc.",SUPPLIER,CIVIL,USA,California,North Kathleenshire,WF0P 1LZ,0 Judith Green,,REG-US-68662999,VAT292214072663554,TID-203496796,Standard Chartered,US863470474764845593,STANUSXXX,30,382522.64,4.2,LOW,EXPIRED,2021-04-06,True,1,False,False,Mary Walton-Wells,mary.walton-wells@odom-stevenson.org,01154960567,1232160.37,25,2017-08-07,2024-12-30
VND-000597,V00597,Mitchell and Sons,Moore-Wood LLC,SUPPLIER,POWER,Saudi Arabia,Jeddah,Williamsmouth,S9J 0LP,6937 Collins Dale Suite 286,,REG-SA-56507120,VAT461398114803753,TID-864896624,Standard Chartered,SA896221173277264883,STANSAXXX,30,701686.94,2.8,MEDIUM,EXPIRED,2023-02-08,True,1,False,False,Angela Luna,angela.luna@holmes.info,789.925.7140x2503,23764124.84,25,2022-07-28,2023-10-20
VND-000598,V00598,"Larsen, Johnson and Miller","Cruz, Morris and Bell Ltd.",LABOUR_CONTRACTOR,CIVIL,Australia,New South Wales,Port Nicola,58077,"Flat 9
David Trace",,REG-AU-59139993,VAT341869531195806,TID-482919961,Barclays,AU391050805491477447,BARCAUXXX,60,509782.24,2.8,LOW,APPROVED,2028-09-27,True,4,False,False,Alan Johnson,alan.johnson@lucas.biz,+44289018852,10889639.66,38,2016-08-01,2023-09-02
VND-000599,V00599,Buckley-Anderson,Torres-Campbell LLC,OEM,POWER,UAE,Ras Al Khaimah,Doddfurt,30992,233 Gonzales Manor,,REG-AE-21159651,VAT986665391664798,TID-173709879,Standard Chartered,AE634493053788033183,STANAEXXX,60,718025.82,3.4,LOW,PENDING,2021-05-05,True,4,False,False,Gillian Cooper,gillian.cooper@barnett.biz,807.431.7445x7762,558933.34,46,2022-09-20,2023-02-16
VND-000600,V00600,Fox and Sons,"Hussain, Smith and Hussain Inc.",MANUFACTURER,OIL_GAS,USA,California,South Louise,LE4A 7RT,"Flat 04j
Catherine Manor",,REG-US-38549035,VAT468662497492309,TID-882691805,Wells Fargo,US947304862515217465,WELLUSXXX,30,430476.48,3.8,MEDIUM,APPROVED,2029-02-25,True,3,False,False,Michael Bond-Poole,michael.bond-poole@pritchard-hughes.com,+44131 496 0149,6527494.48,8,2017-07-16,2024-09-15
VND-000601,V00601,Evans-Lowe,"Rosales, Rodgers and Hogan LLC",SUPPLIER,OIL_GAS,Saudi Arabia,Dhahran,Marcport,98131,"Flat 38Z
Waters Manors",,REG-SA-17067675,VAT761513481104990,TID-717525639,JPMorgan Chase,SA539691433629994664,JPMOSAXXX,30,3968958.56,4.3,LOW,PENDING,2023-11-13,True,4,False,False,Paul Miranda,paul.miranda@howell.com,01184960523,4009662.16,7,2021-07-27,2022-03-01
VND-000602,V00602,Turner-Hopkins,Hamilton-Foster Ltd.,SUPPLIER,OIL_GAS,UK,Scotland,Jordanton,90003,746 Hamilton Stream,,REG-GB-59756143,VAT292188782963402,TID-702412114,Citibank,GB848968442464884997,CITIGBXXX,60,584125.31,3.7,MEDIUM,APPROVED,2028-02-15,True,3,False,False,Amanda Owens,amanda.owens@brown.com,0161 496 0761,1309110.15,45,2019-02-28,2024-10-01
VND-000603,V00603,Hill PLC,Powell-Spence Corp.,MANUFACTURER,POWER,Oman,Muscat,Kingview,36706,302 Tyler Heights,Suite 473,REG-OM-54121590,VAT211333330004986,TID-948156788,Wells Fargo,OM439124883971705984,WELLOMXXX,60,394763.55,3.7,LOW,APPROVED,2028-09-01,False,3,False,False,Iain Ali-Davies,iain.ali-davies@young.com,+441164960214,2448070.96,36,2017-12-25,2023-02-27
VND-000604,V00604,Gibson-Hancock,Hunter-Knight LLC,MANUFACTURER,CIVIL,UAE,Abu Dhabi,Carlosland,00850,441 Sarah Summit Apt. 387,,REG-AE-69766468,VAT749748957595231,TID-150459504,Wells Fargo,AE231193978145900992,WELLAEXXX,90,223491.65,4.4,MEDIUM,APPROVED,2027-02-10,True,4,False,False,Mrs Natasha Jones,mrs.natasha.jones@dobson.com,(518)766-4774x131,7853831.12,40,2019-02-26,2023-10-09
VND-000605,V00605,Hawkins-Gough,"Thompson, Iqbal and Walton LLC",SUBCONTRACTOR,POWER,UAE,Sharjah,North Donald,76173,8 Sheppard Valley,,REG-AE-28039011,VAT493570681724117,TID-230204709,Deutsche Bank,AE493260119391038297,DEUTAEXXX,30,147163.35,4.4,MEDIUM,APPROVED,2026-07-09,False,1,False,True,Wendy Hutchinson,wendy.hutchinson@wilkinson-ferguson.com,(375)292-3831x9348,1735794.0,41,2017-09-23,2024-05-23
VND-000606,V00606,"Moss, Garcia and Brown","Hall, Gray and Stewart Ltd.",LABOUR_CONTRACTOR,MULTI,Australia,Queensland,New Calvin,W34 1NR,15553 Stephanie Islands,,REG-AU-42479950,VAT796574110409015,TID-164804229,Deutsche Bank,AU558736627135896933,DEUTAUXXX,45,50313.71,2.5,LOW,APPROVED,2028-02-26,True,3,False,True,Dr Neil Smith,dr.neil.smith@melendez-garcia.org,3303440778,964409.58,39,2022-11-24,2022-01-15
VND-000607,V00607,"Garza, Thomas and Mcmillan",Baldwin-Doherty Ltd.,MANUFACTURER,CIVIL,India,Rajasthan,Wardside,CV0 4DZ,1669 Andre Terrace,,REG-IN-42210133,VAT647365542339219,TID-295110449,BNP Paribas,IN753979255116436902,BNPXINXXX,60,490935.94,4.4,LOW,APPROVED,2027-03-04,False,5,False,False,Charles Newton,charles.newton@bryant.com,(442)416-8268,602893.03,39,2020-02-15,2022-02-27
